"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"406";"ugula ur-{d}szakkan kiszib3 ur-{d}szara2 mu en ga-esz{ki} ba-hun";"foreman urakkan  sealed document of urara  year the lord of gae was installed";"foreman urara under seal of cursed year may abundance the highpriestess of eridu was installed";"7.432998"
"407";"6(disz) masz2-gal gun3-a 3(disz) masz2 8(gesz2) 6(disz) ud5";"6 fullgrown billy goats speckled  3 billy goats  486 nanny goats";"6 buck goats total 3 nanny goats";"9.326784"
"408";"3(gesz'u) 3(gesz2) 5(u) geme2 u4 1(disz)-sze3";"23 female laborer days";"23 female laborer days labor of weaving 8 sealed documents of gududu";"21.200627"
"409";"sa2-du11 lugal ki a-hu-we-er-ta ba-zi";"sa2du11offerings of the king  out of the account of auwer  booked";"royal gift from the governor of girsu";"4.410364"
"410";"5(disz) gu2 gir ma2 lugal 5(asz) gu2 gir murgu2 gur8";"5  of the royal barge  5  of the";"5 5 of the royal barge 5 of the";"86.334002"
"411";"mu hu-uh2-nu-ri{ki} ba-hul {d}amar-{d}suen nita kal-ga";"year unuri was destroyed amarsuen strong man";"year unuri was destroyed total 2";"43.012509"
"412";"lugal an-ub-da limmu2-ba wa-qar-tum nin9-a-ni";"king of the four quarters waqartum his sister";"king of the four corners his servant his servant";"31.559845"
"413";"szunigin 5(disz) {ansze}kunga2-munus szunigin 2(disz) dusu2-nita2";"total 5 female kequids total 2 jackasses";"total 5 female kequids total 2 jackasses total 1 jenny";"63.894310"
"414";"giri3 ur-tum-al iti ezem-mah 2(u) 7(disz) udu ki na-ah-szum-bala";"via urtummal  month grand festival  27 sheep with naumbala";"via the deficit month the horned ox he ewes from the storehouse";"4.027248"
"415";"kiszib3 nam-zi-tar-ra i3-dub ambar-sur-ra-ta giri3 ur-{d}nun-gal dumu ensi2";"under seal of namzitara from the depot ambarsurra via urnungal son of the governor";"under seal of namzitara son of urnanibgal governor";"20.183609"
"416";"1(u) gu2 gi 1(u) gu2 {gesz}ma-nu";"1 talents of reeds  1 talents of willow";"1 talents of reeds 1 talents of willow from eani";"75.983569"
"417";"iti u4 2(u) ba-zal ki na-lu5-ta";"of the month day 2 passed  from nalus account";"of the month the day when nalu from nalus account booked out";"22.033597"
"418";"a2-bi u4 1(szar2) 3(gesz'u) 9(gesz2) 4(u) 6(disz) 1(u) gin2";"its labor 5986 days 1 shekels";"the work 36 gur emmer booked out the deficit n gur 1 barig 2 ban2";"2.627962"
"419";"a2-bi u4 2(u) 5(disz) 1/2(disz) 3(gesz'u) 2(u) sar {u2}kiszi17 ku5-ra2 2(u) sar-ta";"its labor 25 12 days  182 sar acacia cut at 2 sar a day";"its labor 25 12 days at 1 12 sar a day";"36.791347"
"420";"8(disz) gurusz u4 6(disz)-sze3 zi3 ma2-a si-ga";"8 laborers for 6 workdays flour in the barge loaded";"8 laborers for 6 workdays flour in the barge loaded 1 workdays barge punted for 5 workdays";"54.501767"
"421";"zi-ga-am3 la2-ia3 2/3(disz) ma-na 7(disz) 1/2(disz) gin2 1(u) 7(disz) sze ku3";"booked out  the deficit 23 mana 7 12 shekels 17 grains silver";"booked out the deficit 17 12 mana 7 13 shekels 18 grains silver";"28.295596"
"422";"1(disz) sila4 e2-uz-ga mu-kux(DU) ARAD2-mu";"1 lamb  for the uzgahouse  delivery of aradmu";"1 lamb for the uzgahouse delivery of dukra aradmu was enforcer";"59.004687"
"423";"sahar-bi 6(disz) sar 1(u) 6(disz) ninda gid2 1/2(disz) sar-ta";"its soil 6 sar  16 ninda long at 12 sar per ninda";"its soil 6 23 sar 15 ninda long at 12 sar per ninda";"59.230331"
"424";"dingir-i3-zu 5(disz) sila3 kasz 5(disz) sila3 ninda 5(disz) gin2 szum2";"for dingirizu  5 sila3 beer 5 sila3 bread 5 shekels onions";"for dingirizu 5 sila3 beer 5 sila3 bread 5 shekels onions";"100.000000"
"425";"mu us2-sa {d}szu-{d}suen lugal uri5{ki}-ma-ke4 bad3 mar-tu mu-ri-iq-ti-id-ni-im mu-du3-a";"year following usuen king of ur the amorite wall called mriqtidnim erected";"year after usuen king of ur the amorite wall erected the amorite wall muriqtidnim erected";"42.610827"
"426";"e2 lugal-igi u3 e2 ur-{d}utu mu";"the house of lugaligi  and the house of urutu  year";"the house of ulgi and the house of nanna";"38.627530"
"427";"u3 mu dumu-munus lugal ensi2 an-sza-an-na ba-an-tuku";"and  year the princess to the governor of anan was married";"he must not be evicted he my house";"1.897742"
"428";"pisan-dub-ba im e2-tum u3 im didli en3-bi tar-re";"basketoftablets   clay tablets in the house  and clay tablets singles enquiries";"basketoftablets tablets chambers threshed barley";"3.826166"
"429";"1(disz) udu u2 a tu5-a ... {d}en-ki";"1 sheep grassfed cleansing   enki";"1 sheep grassfed cleansing of nindalagash";"50.813275"
"430";"sag-nig2-gur11-ra-kam sza3-bi-ta 3(gesz'u) 1(gesz2) 5(u) 4(disz) a2 u4-du8-a geme2";"is the debit  therefrom  1914 female laborer days labor of the free days of the female laborers";"are the debit therefrom 345 workdays";"4.830567"
"431";"szunigin 1(bur3) 1(esze3) 2(iku) GAN2 1(u) la2 1/2(disz)-ta";"total 1 bur3 1 ee3 2 iku surface area at 1 less 12 each";"total 1 bur3 1 ee3 2 iku surface area at 1 less 12 each";"100.000000"
"432";"a-tu ra2-gaba maszkim 2(disz) udu niga {d}inanna unu{ki}";"atu rider responsible official 2 sheep barleyfed for inanna of uruk";"atu the messenger 2 sheep barleyfed for inanna in uruk";"38.662527"
"433";"iti szu-esz-sza mu en-mah-gal-an-na en {d}nanna ba-hun";"month uea  year enmagalana enpriestess of nanna was installed";"month uea year enmagalana priestess of nanna was installed";"59.694918"
"434";"7(gesz2) 1(u) HAR {gesz}haszhur 1(u) 2(disz) HAR {gesz}pesz3";"43 ar objects of apple trees  12 ar objects of pear trees";"7 jars of butter oil 77 various sheep and goats";"3.435488"
"435";"1(disz) gu4 2(u) udu";"total 1 ox 2 small cattle";"total 1 ox 2 small cattle";"100.000000"
"436";"iti 1(u) la2 1(disz)-kam he2-dab5 {gesz}tukul-e dab5-ba";"of the 9th month captives seized by the weapons";"of the 9th month captives seized by the weapons children born afterward";"71.029922"
"437";"u4 3(u) la2 1(disz)-kam mu-kux(DU) ab-ba-sa6-ga i3-dab5";"29th day  delivery  abbasaga accepted";"9th day delivery of abbasaga received";"17.965206"
"438";"2(gesz2) 2(u) gurusz u4 1(disz)-sze3 mar-sa gub-ba";"14 workdays male laborers  at marsa stationed";"128 workdays male laborers walked with fattening oxen to umma";"15.619700"
"439";"1(asz) 1(barig) 3(ban2) sze gur lugal";"1 gur 1 barig 3 ban2 barley in the royal gur";"1 gur 1 barig 3 ban2 barley according to the royal measure";"57.067458"
"440";"szunigin 5(u) 6(disz) dumu 1(disz) 1/2(disz) ma-na-ta";"total 56 children 1 12 mina each";"total 56 children of the master 1 12 mina each";"37.991784"
"441";"sza3 gurum2 lu2-... 3(disz) nin-dalla 3(disz) nin-ma2-gur8(TE)-re";"from the inspection of lu  3 mana wool for nindalla  3 mana wool for ninmagure";"from the inspection of kuda 3 mana wool for gemedumuzi and 1 12 for gemedardu";"33.887144"
"442";"a-pi4-sal4{ki}-ta nibru{ki}-sze3 ma2 i3 ga ku6 nisi gid2-da u3 ma2 gur-ra";"from apisal to nippur barge with oil cheese fish and vegetables punted and barge returned";"from apisal to nippur barge with oil cheese and fish punted";"51.085357"
"443";"kasz nag-sze3 giri3 nin-ha-ma-ti 1(disz) gu4 niga ba-usz2";"for beerdrinking  via ninamati  1 ox barleyfed slaughtered";"beer dispersed iran silver tigris and silver euphrates";"2.761199"
"444";"pisan-dub-ba nig2-ka9-ak a2 buru14";"basketoftablets  accounts of  labor of harvest";"basketoftablets accounts of labor of harvest and labor of wintertime";"51.697315"
"445";"iti ezem-sze-il2-la iti GAN2-masz iti 2(disz)-kam";"month festivalgrainlifted and month ganma  a period of two months";"from month ganma to month ganma";"9.223644"
"446";"szunigin 1(bur'u) 5(bur3) 2(iku) 1/2(iku) GAN2 1(u)-ta";"total 15 bur3 2 12 iku surface area at 1 each";"total 15 bur3 2 12 iku surface area at 1 each";"100.000000"
"447";"pisan-dub-ba nig2-ka9-ak ur-{d}nin-gesz-zi-da simug";"basketoftablets  accounts  of urningezida the smith";"basketoftablets accounts of urnintu";"36.064529"
"448";"szunigin 1(bur3) 2(esze3) 1(iku) 1/2(iku) GAN2 8(disz) 1/2(disz)-ta";"total 1 bur3 2 ee3 1 12 iku surface area at 8 12 each";"total 1 bur3 2 ee3 1 12 iku surface area at 8 12 each";"100.000000"
"449";"ab-ba-mu u3 ur-{d}lamma i3-gal2 mu en {d}inanna masz-e i3-pa3";"abbamu an urlamma  are here  year the enpriest of inanna by goat was found";"did urlamma and urutu 4 barig 4 ban2 5 sila3";"2.812740"
"450";"kiszib3 a-tu iti amar-a-a-si mu ur-bi2-lum{ki} ba-hul";"under seal of atu  month amarayasi  year urbilum was destroyed";"under seal of atu month gazelle feast year urbilum was destroyed";"58.772837"
"451";"a-sza3-bi 1(u) 1/3(disz) gin2 1/2(disz) ninda gid2 3(disz) kusz3 dagal 2(disz) kusz3 bur3";"its volume 1 13 shekels  12 ninda the length 3 cubits the width 2 cubits the depth";"its volume 12 12 sar 12 ninda 3 cubits the length 3 cubits the width 2 cubits the depth";"55.179586"
"452";"u3 zi-ga en-dingir-mu iti masz-da3-gu7-ta";"and credits  of endingirmu  from month gazelle feast";"and credits of utamiarram from month gazelle feast";"50.000000"
"453";"guru7 a-pi4-sal4{ki}-sze3 im-zi 2(u) 4(disz) geme2 u4 1(disz)-sze3";"to the silo of apisal moved  24 female laborer days";"to the silo of apisal moved 24 female laborer days stationed at the weir of new canal";"54.501767"
"454";"1(asz) gu2 3(u) 6(disz) ma-na siki";"1 talent 36 mana wool";"1 talent 36 mana wool from the storage facility in nippur dudu";"31.702331"
"455";"ugula ur-{d}iszkur-x  1(disz) lu2-kal-la sagi";"foreman   1 lukalla the cupbearer";"foreman of ur is 1 gur 4 barig";"6.567275"
"456";"pisan-dub-ba nig2-ka9-ak lu2-{d}nin-gir2-su dumu i3-kal-la";"basketoftablets  accounts of  luningirsu son of ikalla";"basketoftablets accounts of lubaba son of balu";"30.739408"
"457";"5(asz) dabin gur lugal 3(asz) zi3 sig15 gur";"5 gur flour according to the royal measure  3 gur roughground flour";"5 gur flour according to the royal measure 3 gur roughground flour 3 gur im regular quality";"67.531603"
"458";"szunigin 1(bur'u) 1(bur3) 1(esze3) 5(iku) 1/2(iku) GAN2 1(u)-ta";"total 11 bur3 1 ee3 5 12 iku surface area at 1 each";"total 11 bur3 1 ee3 5 12 iku surface area at 1 each";"100.000000"
"459";"1(disz) {munus}asz2-gar3 niga e2-a-i3-li2 mu-kux(DU) na-sa6 i3-dab5";"1 fattened female kid from eail  as delivery nasa accepted";"1 female kid from eail as delivery nasa accepted";"79.563717"
"460";"szunigin 2(disz) 5/6(disz) ma-na 1/2(disz) gin2 4(disz) sze ku3-babbar";"total 2 56 mana 12 shekel 4 grains of silver";"total 2 56 mana 7 12 shekels 4 grains";"33.010083"
"461";"1(disz) masz2 gub ... 3(disz) {munus}asz2-gar3 gub ...";"1 male kid   3 female kids";"1 male kid 3 female kids";"100.000000"
"462";"1(u) 1(disz) gurusz 1(disz) gurusz a2 1/2(disz)";"11 male laborers  1 male laborer 12";"11 male laborers 1 male laborer 12 2 male laborers 23";"57.067458"
"463";"iti masz-da3-gu7 mu us2-sa {d}amar-{d}suen lugal";"month gazellefeast  year after amarsuen is king";"month gazelle feast year after amarsuen is king";"54.108227"
"464";"5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga-ta";"5 shekels onions 3 shekels oil 2 shekels alkaliplant each";"5 shekels onions 3 shekels oil 2 shekels alkaliplant";"89.483932"
"465";"lugal-si-NE-e 1(u) gur ur-{gesz}gigir";"lugalsinee  1 gur  urgigir";"lugalsinee urenunna 1 gur 1 barig calf";"14.535768"
"466";"lu2-kal-la engar nu-banda3-gu4 lugal-a2-zi-da gu4 {d}gu-la";"lukalla the plowman  oxen manager lugalazida  oxen of gula";"lukalla the plowman";"13.533528"
"467";"nig2-dab5 aga3 lugal ki li-sze-na giri3 ur-{d}da-mu";"nigdaboffering of the royal crown with liena  via urdamu";"nigdaboffering of the royal crown with lugaldubla 1 ban2 of ground gypsum";"41.722614"
"468";"ki lu2-gi-na-ta 3(disz) ma-na uruda ki-la2 {uruda}gur10 sumun 2(u)-kam";"from lugina  3 minas of copper  weight of 2 old sickles";"from luginas account booked out total 3 mina wool for copper";"4.932352"
"469";"nig2-ka9-ak lu2-sa6-i3-zu iti sig4-{gesz}i3-szub-ba-ga2-ra mu us2-sa ha-ar-szi{ki} ba-hul";"account of lusaizu  month bricks cast in moulds month 2  year following hari was destroyed amarsuen 1";"account of the lusaizu year following an-sza-an was destroyed";"7.056630"
"470";"ga-ar3-bi 3(ban2) mu us2-sa e2 puzur4-isz-{d}da-gan ba-du3 mu us2-sa-bi";"their kak cheese 3 ban2  year after the household puzridagan was erected year after that";"their kak cheese 3 ban2 year after the household puzridagan was erected";"77.880078"
"471";"6(disz) gurusz ugula lugal-ku3-zu 3(disz) gurusz ugula szesz-kal-la";"6 male laborers foreman lugalkuzu  3 male laborers foreman ekalla";"6 male laborers foreman lugalkuzu 3 male laborers foreman ekalla";"100.000000"
"472";"1(disz) nin-mu-si-i3-sa2 dumu-ni-me usz2 nin-inim-gi-na";"and 1 for ninmusisa  being her children  dead nininimgina";"and 1 for gemeninubur being her children 3 mana wool for gemeeila";"21.200627"
"473";"u4 3(disz)-sze3 ma2 su3 gid2-da diri-ga";"3 workdays empty barge punted floated";"for 3 days the messenger to the frontier";"5.522398"
"474";"3(u) 7(disz) kusz udu sa2-du11 {d}szara2 |KI.AN|{ki}";"37 sheephides  regular offerings of ara of kian";"subtotal 39 lines total 216 lines month udduru 24th day";"2.098057"
"475";"2(ban2) 4(disz) sila3 duh u4 3(u)-sze3";"2 ban2 4 sila3 of bran  for 3 days";"2 ban2 4 sila3 bran flour";"32.587980"
"476";"iti e2-iti-6(disz) mu en-unu6-gal-an-na {d}inanna ba-hun";"month monthsix  year enunugalana of inanna was installed";"month housesixthmonth year usuen the king erected the house of ara";"4.932352"
"477";"3(u) 6(asz) gu2 3(u) 6(disz) 5/6(disz) ma-na 7(disz) gin2 siki";"36 talents 36 56 mina 7 shekels of wool";"36 talents of mountainsheep wool from the governor";"11.591199"
"478";"la2-ia3 7(gesz2) 2(u) 8(disz) gurusz u4 1(disz)-sze3";"the deficit 448 workdays male laborers";"the deficit 7 workmen for 3 days";"13.134549"
"479";"2(u) 2(disz) gurusz u4 1(disz)-sze3 ga2-nun gaba-kar-ra-ta gu2 i7 idigna-sze3 gi ga6-ga2";"22 male laborer workdays  from the storage facility of gabakara to the bank of the river tigris reed transported";"22 male laborer work days food transported";"4.730863"
"480";"nu-banda3-gu4 szesz-kal-la dumu da-da 2(ban2) 5(disz) dumu a-da-ga";"the oxen driver of ekalla son of dada  2 ban2 5 sila3 son of adaga";"oxen manager ekalla son of dada 2 ban2 5 sila3 of adaga";"53.471609"
"481";"szu ba-ti iti min-esz3 mu en {d}nanna masz-e i3-pa3";"receive  month  7th month umma calender year the priestess of nanna with a goat was determined ulgi 43";"received month mine year the house of puzridagan was erected";"4.741620"
"482";"kiszib3 lu2-{d}nin-gir2-su i3-dub inim-ma-dingir-ta 3(gesz'u) 3(u) 5(asz) 5(ban2) gur";"under seal of luningirsu from the depot inimadingir 1835 gur 5 ban2";"under seal of luningirsu from the depot e2duru5nane 18 gur luningirsu";"53.877222"
"483";"a-kal-la dub-sar dumu ur-nigar{gar}";"akalla  scribe  son of urnigar";"akalla scribe son of urnigar cattle manager";"61.478815"
"484";"szunigin duh-bi 2(asz) 2(barig) gur ki inim-{d}szara2 sza3 umma{ki}";"the total its bran 2 gur 2 barig  from inimara in umma";"total its silver 2 barig 2 ban2 under seal of inimara by the royal standard";"8.549162"
"485";"esz3-esz3 e2-u4-1(u) 5(disz) iti u4 1(u) 3(disz) ba-zal";"temples ceremony houseofday15  the month day 13 passed";"for the eefestival house7thday of the month 5 days elapsed";"8.392230"
"486";"iti ezem-{d}nin-a-zu mu us2-sa ur-bi2-lum{ki} ba-hul";"month festival of the ninazu  year after urbilum was destroyed";"month festival of ninazu year after urbilum was destroyed";"66.904844"
"487";"mu si-mu-ru-um{ki} u3 lu-lu-bu{ki} a-ra2 1(u) la2 1(disz)-kam-asz ba-hul";"year simurum and lulubu were destroyed for the 9th time";"in the year simurum and lullubu for the 9th time were destroyed";"34.172334"
"488";"iti ... mu si-mu-ru-um{ki} ba-hul ur-{d}ma-mi";"month   year simurrum was destroyed  urmami";"month year simurum was destroyed";"24.736930"
"489";"ma2 du8-a u3 uszur-bar {d}nin-mar{ki}-ka mu 3(disz)-a a-ra2 1(disz)-am3";"for the caulked boat and the outer district of ninmar in three years for the first time";"for the caulked boat and the outer district of ninmar in 3 years the first time";"71.183045"
"490";"kiszib3 a-du-mu 3(gesz2) 4(u) 2(disz) a2 geme2 bala-sze3 nu-gen-na ra a tuku";"sealed document of adumu  222 female laborers labor of the female laborers who did not go to bala service";"under seal of adumu 22 12 female laborer days of the festivals";"5.651776"
"491";"lugal an-ub-da limmu2-ba puzur4-{d}szul-gi dumu a-bi2-a";"king of the four corners  is your servant  is your servant";"king of the four corners is your servant is your servant";"100.000000"
"492";"3(disz) masz2 2(disz) sila4 ga ba-usz2 u4 2(u)-kam";"3 billy goat kids  2 suckling male lambs  dead day 2";"3 billy goats 2 shekels rams slaughtered the 3th day";"9.030367"
"493";"6(gesz2) 4(u) 7(disz) ab2 1(gesz2) {ansze}kunga2-nita2";"47 cows  6 male mules";"47 cows 6 male mules n male equids";"51.697315"
"494";"ugula a-li2-ni-su zi-ga iti nig2-e-ga";"foreman alinisu  booked out  month nigega";"alinisu scribe to uree regular quality iti bran for the 2nd time";"3.386499"
"495";"sza3-bi-ta 1(u) ziz2 gur kiszib3 lu2-{d}utu ugula kikken";"therefrom  1 gur emmer under seal of luutu foremen of the mill";"therefrom 1 gur of luutu foreman of weavers";"16.409149"
"496";"2(u) 2(disz) gu4 1(u) 8(disz) ab2";"22 oxen  18 cows";"22 oxen 18 cows slaughtered";"66.874030"
"497";"a-an-na-ti gaba-ta 3(disz) sila3 kasz 2(disz) sila3 ninda";"for anati from the frontier  3 sila3 beer 2 sila3 bread";"for delivers to him re@@ gular provi@@ sions the house which delivers to him re@@ gular provi@@ sions";"2.554050"
"498";"u4 2(u) 6(disz)-kam ki ab-ba-sa6-ga-ta ba-zi";"the 26th day  from abbasagas account booked out";"26th day from abbasagas account booked out";"86.687790"
"499";"1(disz) amar gu4 ga 1(disz) gukkal niga saga";"1 bull calf suckling  1 fattailed sheep grainfed fine quality";"1 suckling bull calf 1 suckling male lambs";"10.816059"
"500";"pisan-dub-ba nig2 x ...";"basketoftablets  year simurum was destroyed";"basketoftablets things for credits house";"10.682175"
"501";"u4 hu-ur5-ti{ki}-ta i3-im-gen-na-a giri3 it-ra-ak-i3-li2 sukkal";"when he came from hurti  conveyer  itrakili the messenger";"when abbasaga via ninisina the minister of an";"5.795600"
"502";"szunigin 3(barig) 1(ban2) ninda ar3-ra zi-gi4 duh-hu-um";"total 3 barig 1 ban ground zigiduhhum ninda";"total 3 barig 1 ban ground zigiduhhum ninda the bala barley";"67.865027"
"503";"2(disz) masz2 {d}en-ki 3(disz) udu {d}en-lil2";"2 billy goats for enki  3 sheep for enlil";"2 billy goats for enlil 3 sheep to the 4th grade";"30.661487"
"504";"mu-kux(DU) a-tu ur-{d}szul-gi-ra maszkim 1(disz) sila4 {d}en-lil2";"delivery of atu  urulgira was the responsible official  ne lamb for enlil";"delivery of atu from the house of atu 1 lamb for enlil";"22.033597"
"505";"sze-bi 4(u) 4(asz) 4(barig) gur a-sza3 us2-sa dumu lugal";"its barley 44 gur 4 barig  field bordering on prince";"its barley 44 gur 4 barig field giapinkua";"65.489079"
"506";"... dumu usz-zi ... lu2-me-lam2 ... an-na-he-gal2";"son of uzi   lumelam   anaegal";"son of daagi the scribe";"21.364350"
"507";"2(asz) sze gur {d}nun-... szunigin 1(u) 1(asz) sze gur";"2 gur of barley  of nun   total 11 gur of barley";"2 gur barley royal measure its interest of the bala 1 barig of barley each received";"7.655123"
"508";"5/6(disz) ma-na 2(disz) gin2 la2 igi-6(disz)-gal2 su3-he2";"56 mana 2 less 16 shekels sue";"56 mana 2 16 shekels 18 grains silver";"25.848658"
"509";"e {gesz}kiri6-gu-la-ta 3(disz) ninda gid2 5(disz) gin2-ta";"from the ditch of the great orchard  3 ninda length at 5 volumeshekels per ninda";"for ulgi 3 baked bricks 5 baked bread 5 baked bread";"3.098175"
"510";"iti-da be6-dam siki-bi 4(disz) ma-na mu-a be6-dam";"to be distributed monthly  their wool 4 mana  to be distributed yearly";"monthly passed 4 days barley not received";"3.823247"
"511";"... x {d}szul-pa-e3 4(barig) sze-gesz-i3 ugu2 ur-e11-e ba-a-gar";"ulpae  4 barig sesame seeds in the debit account of uree set";"urulpae 4 barig and rations of the governor of umma";"8.171014"
"512";"giri3 a-du sza3 a-pi4-sal4{ki} giri3 ku3-ga-ni";"via adu  in apisal  via kugani";"via adu in adu";"36.064529"
"513";"szesz-a-ni engar 4(bur3) 2(esze3) 5(iku) 1/2(iku) 1/4(iku) GAN2 1(u)-ta";"eani the plowman  4 bur3 2 ee3 5 34 iku surface area 1 each";"eani the plowman 4 bur3 2 ee3 5 12 iku surface area at 1 each";"61.047358"
"514";"szunigin 4(iku) 1/2(iku) GAN2 a-sza3 bala-a 1(u) la2 1(asz@45)-ta";"total 4 12 iku surface area field of bala at 1 less 1 each";"total 4 12 iku surface area field of bala at 1 less 1 each";"100.000000"
"515";"szunigin 1(ban2) 1(disz) sila3 kasz saga";"total 1 ban2 1 sila3 fine beer";"total 1 ban2 1 sila3 fine beer";"100.000000"
"516";"la2-ia3 sze a-sza3 iri-ul lu2-dingir-ra dumu";"deficit of the barley of the field of iriul  ludingira the son of";"debts of barley are here year";"3.005799"
"517";"sza3-gal 1(asz) 4(barig) 7(disz) sila3";"fodder 1 gur 4 barig 7 sila3";"fodder for 1 grainfed sheep 7 grainfed sheep";"7.267884"
"518";"a2-bi u4 5(u) 8(disz) 1/2(disz) 8(disz) sar al 4(disz) sar-ta";"its labor 58 12 days  8 sar of hoeing at 4 sar a day";"its labor 38 12 sar 4 12 sar of hoeing at 5 12 sar a day";"25.947507"
"519";"1(u) udu niga gu4-e-us2-sa e2-muhaldim mu kas4-ke4-ne-sze3";"1 sheep grainfed following the ox  for the kitchen on account of the messengers";"1 sheep grainfed following the ox for slaughtering sheep";"41.653324"
"520";"mu 1(disz)-a-kam i3-gal2 mu us2-sa ki-masz{ki} ba-hul";"a period of 1 year  are here  year following kima was destroyed";"1 each are 2 year after kima was destroyed";"15.122637"
"521";"1(gesz2) 5(u) gur 1(asz) 4(ban2) gur-ta";"11 gur 1 gur 4 ban2 each";"7 gur 1 barig 1 ban2 5 sila3 barley";"10.552670"
"522";"zi ... nig2-ka9-ak a2 geme2 (x) ki (x)";"account of the labor of female laborers    account of the labor of female laborers";"account of the labor of female laborers account of the labor of female laborers luningirsu son of urnane";"75.627225"
"523";"a2-bi u4 4(gesz2)-kam kiszib3 ur-e11-e 3(disz) gurusz u4 1(gesz2) 1(u)-sze3";"the corresponding production 24 days  sealed tablet of uree  3 workers male laborers 7 workdays each";"its labor 4 days under seal of uree 3 ploughmen for 9 days";"9.809884"
"524";"1(gesz2) 2(u) 8(disz) geme2 u4 1(disz)-sze3 kun-zi-da dub-la2-{d}utu-ka";"88 female laborer days at the weir of dublautu";"8 workdays at the quay at luara reservoir of the city";"8.295194"
"525";"...{ki} i3-gal2 mu si-mu-ru-um{ki} lu-lu-bu{ki}";"are here  are here  year simurum lulubu";"are here year simurum lulubu were destroyed";"61.478815"
"526";"ki ...-{d}idim-ta e2-kiszib3-ba-sze3 ba-an-kux(KWU147)";"from idim  to the warehouse  brought";"from uidim urnigar received";"9.688465"
"527";"tug2-bi 3(u) siki-bi 1(u) 1(asz) gu2 1(u) la2 1(disz) ma-na";"their textiles 3  its wool 11 talents 9 mana";"its silver 16 shekel total 31 gur less 1 sila3 each";"3.747777"
"528";"1(disz) gurusz u4 4(disz)-sze3 kar umma{ki}-ta";"1 male laborer for 4 workdays  from ummaharbor";"1 male laborer for 4 workdays from ummaharbor to irisagrig";"75.983569"
"529";"szunigin 1(u) 1(barig) 4(ban2) sze-gesz-i3 gur";"total 1 gur 1 barig 4 ban2 sesame seeds";"total 1 gur 1 barig 4 ban2 boat of barley";"63.894310"
"530";"a2-bi 6(disz) sila3-ta 1(disz) ma2-lah5 hun-ga2";"its labor 6 sila3 per day 1 barge captain hireling";"the labor 6 days 1 barge of 4 workdays";"12.067008"
"531";"mu {d}szu-{d}suen lugal uri5{ki}-ma-ke4 e2 {d}szara2 umma{ki}-ka mu-du3";"year usuen king of ur the house of ara in umma erected";"to the year usuen king of ur the house of ara in umma erected";"83.857668"
"532";"1(disz) udu niga {d}nin-sun2 1(disz) masz2-gal niga {d}lugal-banda3{da}";"1 sheep barleyfed for ninsun  1 buck barleyfed for lugalbanda";"1 sheep barleyfed for ninsun 1 sheep barleyfed for ninsun";"58.143074"
"533";"szunigin 1(bur3) GAN2 8(disz)-ta szunigin sze-bi 7(gesz2) 3(u) 9(asz) 4(barig) 4(ban2) gur";"total 1 bur3 surface area 8 each  total its barley 459 gur 4 barig 4 ban2";"total 1 bur3 surface area 8 each total its barley 459 gur 4 barig 4 ban2 total its emmer 25 gur 2 barig";"67.331875"
"534";"sze-bi 5(asz) 3(barig) 7(disz) 1/2(disz) sila3 sila3 gur";"its barley 5 gur 3 barig 7 12 sila3";"its barley 5 gur 3 barig 7 12 sila3";"100.000000"
"535";"a-sza3 za3-1(gesz'u) nigar{gar}-ki-du10 engar 1(u) 5(asz) gur";"field zanr  nigarkidu the plowman  15 gur";"field zanr the plowman 15 bur3 1 ee3 4 iku surface area at 1 each";"12.300686"
"536";"iti amar-a-a-si sza3-nin-ga2 dub-sar";"month amarayasi  aninga  scribe";"month barley carried in the quay year usuen the king of ur greatstele for enlil and ninlil erected";"2.147691"
"537";"3(ban2) kasz dug dida saga 2(ban2) 7(disz) dug dida du 3(ban2)";"3 ban2 of beer the jug of finequality sweet wort containing 2 ban2 7 jugs of sweet wort normal quality containing 3 ban2";"3 ban2 of beer regular quality 2 ban2 7 sila3 abbread on the 5th day";"14.863591"
"538";"iti ezem-me-ki-gal2 mu hu-uh2-nu-ri{ki} ba-hul";"month festivalofmekigal  year unuri was destroyed";"month festival of mekigal year unuri was destroyed";"36.555522"
"539";"sze-ba ... mu us2-sa si-mu-ru-um{ki} lu-lu-bu{ki} ba-hul";"and barley rations of  year after simurum and lulubu were destroyed";"barley rations of year year simurum and lulubu for the 9th time were destroyed";"28.656122"
"540";"1(bur3) 2(esze3) 4(iku) 1/2(iku) 1/4(iku) GAN2 1(u)-ta";"1 bur3 2 ee3 4 34 iku surface area at 1 each";"1 bur3 2 ee3 4 34 iku surface area at 1 each";"100.000000"
"541";"i3-nun-bi 3(ban2) 5(disz) sila3 ga-ar3-bi 4(ban2) 7(disz) 1/2(disz) sila3";"their butter oil 3 ban2 5 sila3  their kak cheese 4 ban2 7 12 sila3";"their butter oil 3 ban2 5 sila3 their kak cheese 1 ban2 7 12 sila3";"80.032032"
"542";"1(gesz'u) 2(gesz2) ku6 sza3-bar ku3-bi 2(disz) gin2";"72 gutted fish their silver 2 shekels  their silver 2 shekels";"72 fish stores by the field 32 72 bur3 field";"4.515184"
