"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"396";"iti min3-esz3 u4 6(disz)-kam mu {d}szu-{d}suen lugal-e na-ru2-a-mah {d}en-lil2 {d}nin-lil2-ra mu-ne-du3";"month mine  6th day  year Suen the king the great stele for Enlil and Ninlil erected";"month mine of the boundary territory year uSuen the king erected greatstele for Enlil and Ninlil";"22.401521"
"397";"nita kal-ga lugal uri5{ki}-ma lugal ki-en-gi ki-uri-ka-sze3";"the mighty man  king of Ur  and King of Sumer and Akkad";"the mighty man king of Ur and king of Sumer and Akkad";"73.488892"
"398";"s,a-li 3(disz) sila3 kasz 2(disz) sila3 ninda 5(disz) gin2 szum2";"for alli  3 sila3 beer 2 sila3 bread 5 shekels onions";"for mu-szi-in-@@ beer 3 sila3 bread 2 shekels oil 2 shekels alkaliplant";"11.016798"
"399";"2(disz) {munus}asz2-gar3 gub ... ($ blank space $) 1(u) la2 1(disz)";"2 female kids  subtotal 9";"2 female kids subtotal 1 lamb from Lateni total 93";"26.269099"
"400";"lugal an-ub-da limmu2-ba li-bur-an-ne2-{d}suen sukkal nam-dumu";"king of the four corners  is your servant  is your servant";"king of the four corners is your servant is your servant";"100.000000"
"401";"mu-kux(DU) la2-ia3 1(szar'u) 3(szar2) 4(gesz'u) 3(gesz2) 2(u) 7(asz) 3(barig) 2(ban2) gur";"delivery  the deficit 4947 gur 3 barig 2 ban2";"delivery the deficit 4947 gur 3 barig 2 ban2 year Simurrum was destroyed for the 3rd time ulgi 32";"42.461633"
"402";"mu {d}amar-{d}suen lugal u3 mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"year AmarSuen is king and year AmarSuen the king Urbilum destroyed";"year AmarSuen the king destroyed Urbilum";"24.439253"
"403";"giri3 lugal-inim-gi-na n 2(disz) kun gu4";"via Lugalinimgina  n  2 tails of oxen";"via Lugalinimgina n tails of oxen";"43.012509"
"404";"sze-bi 4(u) 2(asz) 2(barig) gur a-sza3 ugur2-tur";"its barley 42 gur 2 barig  field Ururtur";"its barley 42 gur 2 barig field force";"84.089642"
"405";"u4 2(disz)-kam 1(disz) sila4 {d}en-lil2 1(disz) sila4 {d}nin-lil2";"2nd day  1 lamb for Enlil  1 lamb for Ninlil";"2nd day 1 lamb 1 female lamb";"29.640095"
"406";"ugula ur-{d}szakkan kiszib3 ur-{d}szara2 mu en ga-esz{ki} ba-hun";"foreman Urakkan  sealed document of Urara  year The lord of Gae was installed";"foreman Urara under seal of Adumu year The enpriest of Inanna in Eridu was installed";"8.839374"
"407";"6(disz) masz2-gal gun3-a 3(disz) masz2 8(gesz2) 6(disz) ud5";"6 fullgrown billy goats speckled  3 billy goats  486 nanny goats";"6 billy goats 4 mana each for the female weaver";"8.403704"
"408";"3(gesz'u) 3(gesz2) 5(u) geme2 u4 1(disz)-sze3";"23 female laborer days";"23 female laborer days labor of weaving 8 sealed documents of Gududu";"21.200627"
"409";"sa2-du11 lugal ki a-hu-we-er-ta ba-zi";"sa2du11offerings of the king  out of the account of Auwer  booked";"regular offerings from Nannaigi did Baamu";"1.763751"
"410";"5(disz) gu2 gir ma2 lugal 5(asz) gu2 gir murgu2 gur8";"5  of the royal barge  5  of the";"5 5 of the royal barge 5 of the";"86.334002"
"411";"mu hu-uh2-nu-ri{ki} ba-hul {d}amar-{d}suen nita kal-ga";"year unuri was destroyed AmarSuen strong man";"year unuri was destroyed";"47.236655"
"412";"lugal an-ub-da limmu2-ba wa-qar-tum nin9-a-ni";"king of the four quarters Waqartum his sister";"king of the four world corners Puzuril the king cutter";"26.269099"
"413";"szunigin 5(disz) {ansze}kunga2-munus szunigin 2(disz) dusu2-nita2";"total 5 female kequids total 2 jackasses";"total 5 female kequids total 2 jackasses";"100.000000"
"414";"giri3 ur-tum-al iti ezem-mah 2(u) 7(disz) udu ki na-ah-szum-bala";"via UrTummal  month Grand Festival  27 sheep with Naumbala";"via NurSuen total sa sheep via NurSuen";"5.868925"
"415";"kiszib3 nam-zi-tar-ra i3-dub ambar-sur-ra-ta giri3 ur-{d}nun-gal dumu ensi2";"under seal of Namzitara from the depot ambarsurra via UrNungal son of the governor";"under seal of Namzitara governorn of Kutha did Belizu accept";"18.618937"
"416";"1(u) gu2 gi 1(u) gu2 {gesz}ma-nu";"1 talents of reeds  1 talents of willow";"1 talents of reeds 1 talents of willow";"100.000000"
"417";"iti u4 2(u) ba-zal ki na-lu5-ta";"of the month day 2 passed  from Nalus account";"of the month the 2nd day from Nalus account booked out";"24.384183"
"418";"a2-bi u4 1(szar2) 3(gesz'u) 9(gesz2) 4(u) 6(disz) 1(u) gin2";"its labor 5986 days 1 shekels";"the work its labor is 6559 12 days";"12.223076"
"419";"a2-bi u4 2(u) 5(disz) 1/2(disz) 3(gesz'u) 2(u) sar {u2}kiszi17 ku5-ra2 2(u) sar-ta";"its labor 25 12 days  182 sar acacia cut at 2 sar a day";"its labor 145 12 workdays 292 sar hoed at 4 sar per day its labor 73 workdays";"6.256118"
"420";"8(disz) gurusz u4 6(disz)-sze3 zi3 ma2-a si-ga";"8 laborers for 6 workdays flour in the barge loaded";"8 laborers for 6 workdays flour in the barge loaded";"100.000000"
"421";"zi-ga-am3 la2-ia3 2/3(disz) ma-na 7(disz) 1/2(disz) gin2 1(u) 7(disz) sze ku3";"booked out  the deficit 23 mana 7 12 shekels 17 grains silver";"booked out deficit 23 mana 7 16 shekels silver";"27.329691"
"422";"1(disz) sila4 e2-uz-ga mu-kux(DU) ARAD2-mu";"1 lamb  for the uzgahouse  delivery of ARADmu";"1 lamb for the uzgahouse delivery of ubaya";"84.089642"
"423";"sahar-bi 6(disz) sar 1(u) 6(disz) ninda gid2 1/2(disz) sar-ta";"its soil 6 sar  16 ninda long at 12 sar per ninda";"its soil 6 sar 15 ninda long at 12 sar per ninda";"73.488892"
"424";"dingir-i3-zu 5(disz) sila3 kasz 5(disz) sila3 ninda 5(disz) gin2 szum2";"for Dingirizu  5 sila3 beer 5 sila3 bread 5 shekels onions";"for for for for for ha-ma-@@ mu-na-gub 5 sila3 beer 5 sila3 bread 5 shekels onions";"52.664039"
"425";"mu us2-sa {d}szu-{d}suen lugal uri5{ki}-ma-ke4 bad3 mar-tu mu-ri-iq-ti-id-ni-im mu-du3-a";"year following uSuen king of Ur the Amorite wall called mriqtidnim erected";"year following uSuen king of Ur the Amorite wall named mriqtidnim was erected";"68.124554"
"426";"e2 lugal-igi u3 e2 ur-{d}utu mu";"the house of Lugaligi  and the house of UrUtu  year";"and the a@@ service having sat out of them instead of the great gods returned to its former days";"5.091213"
"427";"u3 mu dumu-munus lugal ensi2 an-sza-an-na ba-an-tuku";"and  year The princess to the governor of Anan was married";"and year The king of the married stone the vessel from her stone that";"12.571193"
"428";"pisan-dub-ba im e2-tum u3 im didli en3-bi tar-re";"Basketoftablets   clay tablets in the house  and clay tablets singles enquiries";"Basketoftablets tablets of deficits and accounts";"4.642454"
"429";"1(disz) udu u2 a tu5-a ... {d}en-ki";"1 sheep grassfed cleansing   Enki";"1 sheep grassfed cleansing of Ebgal";"50.813275"
"430";"sag-nig2-gur11-ra-kam sza3-bi-ta 3(gesz'u) 1(gesz2) 5(u) 4(disz) a2 u4-du8-a geme2";"is the debit  Therefrom  1914 female laborer days labor of the free days of the female laborers";"they are the debits therefrom 765 bales";"1.573854"
"431";"szunigin 1(bur3) 1(esze3) 2(iku) GAN2 1(u) la2 1/2(disz)-ta";"total 1 bur3 1 ee3 2 iku surface area at 1 less 12 each";"total 1 bur3 1 ee3 2 iku surface area at 1 less 12 each";"100.000000"
"432";"a-tu ra2-gaba maszkim 2(disz) udu niga {d}inanna unu{ki}";"Atu rider responsible official 2 sheep barleyfed for Inanna of Uruk";"Atu the a-tu 2 sheep barleyfed for Inanna";"37.188004"
"433";"iti szu-esz-sza mu en-mah-gal-an-na en {d}nanna ba-hun";"month uea  year Enmagalana enpriestess of Nanna was installed";"Month uea year Enmagalana priestess of Nanna was installed";"43.167001"
"434";"7(gesz2) 1(u) HAR {gesz}haszhur 1(u) 2(disz) HAR {gesz}pesz3";"43 AR objects of apple trees  12 AR objects of pear trees";"7 craf@@ t@@ men were the ones who the bread for the Rais@@ ed Hand rituals did get";"1.073846"
"435";"1(disz) gu4 2(u) udu";"total 1 ox 2 small cattle";"total 1 ox 2 small cattle";"100.000000"
"436";"iti 1(u) la2 1(disz)-kam he2-dab5 {gesz}tukul-e dab5-ba";"of the 9th month captives seized by the weapons";"of the 9th month captives seized by the weapons children born afterward";"71.029922"
"437";"u4 3(u) la2 1(disz)-kam mu-kux(DU) ab-ba-sa6-ga i3-dab5";"29th day  delivery  Abbasaga accepted";"29th day delivery of Abbasaga";"42.728701"
"438";"2(gesz2) 2(u) gurusz u4 1(disz)-sze3 mar-sa gub-ba";"14 workdays male laborers  at marsa stationed";"148 workdays male laborers harvested and sheaves piled up in the field Construc@@ ted Wall in the Incantation priests";"7.535838"
"439";"1(asz) 1(barig) 3(ban2) sze gur lugal";"1 gur 1 barig 3 ban2 barley in the royal gur";"1 gur 1 barig 3 ban2 barley according to the royal measure";"57.067458"
"440";"szunigin 5(u) 6(disz) dumu 1(disz) 1/2(disz) ma-na-ta";"total 56 children 1 12 mina each";"total 56 children 1 12 mina each";"100.000000"
"441";"sza3 gurum2 lu2-... 3(disz) nin-dalla 3(disz) nin-ma2-gur8(TE)-re";"from the inspection of Lu  3 mana wool for Nindalla  3 mana wool for Ninmagure";"inspection of LuUtu 3 of the bala 3 mana wool for 99 days";"21.188545"
"442";"a-pi4-sal4{ki}-ta nibru{ki}-sze3 ma2 i3 ga ku6 nisi gid2-da u3 ma2 gur-ra";"from Apisal to Nippur barge with oil cheese fish and vegetables punted and barge returned";"from Apisal to Nippur barge with oil cheese and fish punted";"51.085357"
"443";"kasz nag-sze3 giri3 nin-ha-ma-ti 1(disz) gu4 niga ba-usz2";"for beerdrinking  via Ninamati  1 ox barleyfed slaughtered";"for the beer brought for the regular offerings set for the female worker did not have been set up there";"1.914603"
"444";"pisan-dub-ba nig2-ka9-ak a2 buru14";"Basketoftablets  accounts of  labor of harvest";"Basketoftablets accounts of labor of harvest and labor of wintertime";"51.697315"
"445";"iti ezem-sze-il2-la iti GAN2-masz iti 2(disz)-kam";"month Festivalgrainlifted and month GANma  a period of two months";"month GANma to month Harvest year and king of the quay";"9.425160"
"446";"szunigin 1(bur'u) 5(bur3) 2(iku) 1/2(iku) GAN2 1(u)-ta";"total 15 bur3 2 12 iku surface area at 1 each";"total 15 bur3 2 12 iku surface area at 1 each";"100.000000"
"447";"pisan-dub-ba nig2-ka9-ak ur-{d}nin-gesz-zi-da simug";"Basketoftablets  accounts  of UrNingezida the smith";"Basketoftablets accounts of UrSuen governor of Urum";"24.446151"
"448";"szunigin 1(bur3) 2(esze3) 1(iku) 1/2(iku) GAN2 8(disz) 1/2(disz)-ta";"total 1 bur3 2 ee3 1 12 iku surface area at 8 12 each";"total 1 bur3 2 ee3 1 12 iku surface area at 8 12 each";"100.000000"
"449";"ab-ba-mu u3 ur-{d}lamma i3-gal2 mu en {d}inanna masz-e i3-pa3";"Abbamu an UrLamma  are here  year The enpriest of Inanna by goat was found";"for Abbamu and eani sheep and cult site of the cult place of the old women";"2.908318"
"450";"kiszib3 a-tu iti amar-a-a-si mu ur-bi2-lum{ki} ba-hul";"under seal of Atu  month Amarayasi  year Urbilum was destroyed";"under seal of Atu month Amarayasi year Sasrum was destroyed and month Amarayasi year after Urbilum was destroyed";"40.210747"
"451";"a-sza3-bi 1(u) 1/3(disz) gin2 1/2(disz) ninda gid2 3(disz) kusz3 dagal 2(disz) kusz3 bur3";"its volume 1 13 shekels  12 ninda the length 3 cubits the width 2 cubits the depth";"its volume 1 13 sar 6 ninda the length 3 cubits the width 2 cubits the depth";"76.246586"
"452";"u3 zi-ga en-dingir-mu iti masz-da3-gu7-ta";"and credits  of Endingirmu  from month Gazelle feast";"and credits Utamiarram month Gazellefeast";"12.975850"
"453";"guru7 a-pi4-sal4{ki}-sze3 im-zi 2(u) 4(disz) geme2 u4 1(disz)-sze3";"to the silo of Apisal moved  24 female laborer days";"to the silo of Apisal moved 24 female laborer days";"100.000000"
"454";"1(asz) gu2 3(u) 6(disz) ma-na siki";"1 talent 36 mana wool";"1 talent 36 mana wool";"100.000000"
"455";"ugula ur-{d}iszkur-x  1(disz) lu2-kal-la sagi";"foreman   1 Lukalla the cupbearer";"foreman Urara 1 Lugalmagure the son of Sagazu";"7.267884"
"456";"pisan-dub-ba nig2-ka9-ak lu2-{d}nin-gir2-su dumu i3-kal-la";"Basketoftablets  accounts of  LuNingirsu son of Ikalla";"Basketoftablets accounts of LuBaba son of Balu";"30.739408"
"457";"5(asz) dabin gur lugal 3(asz) zi3 sig15 gur";"5 gur flour according to the royal measure  3 gur roughground flour";"5 gur flour according to the royal measure 3 gur roughground flour 3 gur IM regular quality";"67.531603"
"458";"szunigin 1(bur'u) 1(bur3) 1(esze3) 5(iku) 1/2(iku) GAN2 1(u)-ta";"total 11 bur3 1 ee3 5 12 iku surface area at 1 each";"total 11 bur3 1 ee3 5 12 iku surface area at 1 each";"100.000000"
"459";"1(disz) {munus}asz2-gar3 niga e2-a-i3-li2 mu-kux(DU) na-sa6 i3-dab5";"1 fattened female kid from Eail  as delivery Nasa accepted";"1 female kid grainfed fine second quality delivery";"10.229197"
"460";"szunigin 2(disz) 5/6(disz) ma-na 1/2(disz) gin2 4(disz) sze ku3-babbar";"Total 2 56 mana 12 shekel 4 grains of silver";"total 2 56 mana 12 shekel 15 grains silver";"43.443713"
"461";"1(disz) masz2 gub ... 3(disz) {munus}asz2-gar3 gub ...";"1 male kid   3 female kids";"1 male kid 3 female kids";"100.000000"
"462";"1(u) 1(disz) gurusz 1(disz) gurusz a2 1/2(disz)";"11 male laborers  1 male laborer 12";"11 male laborers 1 male laborer 12 2 male laborers 23";"57.067458"
"463";"iti masz-da3-gu7 mu us2-sa {d}amar-{d}suen lugal";"month Gazellefeast  year after AmarSuen is king";"month Gazelle feast year after AmarSuen is king";"54.108227"
"464";"5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga-ta";"5 shekels onions 3 shekels oil 2 shekels alkaliplant each";"5 shekels onions 3 shekels oil 2 shekels alkaliplant";"89.483932"
"465";"lugal-si-NE-e 1(u) gur ur-{gesz}gigir";"LugalsiNEe  1 gur  Urgigir";"LugalsiNEe scribe son of UrEnunna";"10.682175"
"466";"lu2-kal-la engar nu-banda3-gu4 lugal-a2-zi-da gu4 {d}gu-la";"Lukalla the plowman  oxen manager Lugalazida  oxen of Gula";"Lukalla scribe son of UrEe cattle manager";"6.495033"
"467";"nig2-dab5 aga3 lugal ki li-sze-na giri3 ur-{d}da-mu";"nigdaboffering of the royal crown with Liena  via UrDamu";"nigdaboffering of the royal crown with Lugaldubla via sig";"61.047358"
"468";"ki lu2-gi-na-ta 3(disz) ma-na uruda ki-la2 {uruda}gur10 sumun 2(u)-kam";"from Lugina  3 minas of copper  weight of 2 old sickles";"from Lu@@ ginas account 3 mana silver";"4.410364"
"469";"nig2-ka9-ak lu2-sa6-i3-zu iti sig4-{gesz}i3-szub-ba-ga2-ra mu us2-sa ha-ar-szi{ki} ba-hul";"Account of Lusaizu  month Bricks cast in moulds month 2  year following Hari was destroyed AmarSuen 1";"account of the debit account of the year following Hari and Kima were destroyed ulgi 48";"9.716916"
"470";"ga-ar3-bi 3(ban2) mu us2-sa e2 puzur4-isz-{d}da-gan ba-du3 mu us2-sa-bi";"their kak cheese 3 ban2  year after The household PuzriDagan was erected year after that";"their kak cheese 3 ban2 year after The household PuzriDagan was erected";"77.880078"
"471";"6(disz) gurusz ugula lugal-ku3-zu 3(disz) gurusz ugula szesz-kal-la";"6 male laborers foreman Lugalkuzu  3 male laborers foreman ekalla";"6 male laborers foreman Allapalil inspection of the second day";"26.269099"
"472";"1(disz) nin-mu-si-i3-sa2 dumu-ni-me usz2 nin-inim-gi-na";"and 1 for Ninmusisa  being her children  dead Nininimgina";"and 1 for Gemebarasiga her daughter and for Gemebarasiga being her children";"21.200627"
"473";"u4 3(disz)-sze3 ma2 su3 gid2-da diri-ga";"3 workdays empty barge punted floated";"for 3 days beer for 3 days";"6.567275"
"474";"3(u) 7(disz) kusz udu sa2-du11 {d}szara2 |KI.AN|{ki}";"37 sheephides  regular offerings of ara of KIAN";"total 37 sheephides";"12.068076"
"475";"2(ban2) 4(disz) sila3 duh u4 3(u)-sze3";"2 ban2 4 sila3 of bran  for 3 days";"2 ban2 4 sila3 fine flour 3 sila3 dates";"31.559845"
"476";"iti e2-iti-6(disz) mu en-unu6-gal-an-na {d}inanna ba-hun";"month Monthsix  year Enunugalana of Inanna was installed";"Month beerpoured ceremony the palace of Enunugal";"5.693025"
"477";"3(u) 6(asz) gu2 3(u) 6(disz) 5/6(disz) ma-na 7(disz) gin2 siki";"36 talents 36 56 mina 7 shekels of wool";"35 talents of new flanksofsheep wool";"6.479067"
"478";"la2-ia3 7(gesz2) 2(u) 8(disz) gurusz u4 1(disz)-sze3";"the deficit 448 workdays male laborers";"Deficit 181 23 8 shekels workdays female laborers for 3 months";"4.456883"
"479";"2(u) 2(disz) gurusz u4 1(disz)-sze3 ga2-nun gaba-kar-ra-ta gu2 i7 idigna-sze3 gi ga6-ga2";"22 male laborer workdays  from the storage facility of Gabakara to the bank of the river Tigris reed transported";"22 male laborer work days food transported from the storage facility of the quay";"27.338867"
"480";"nu-banda3-gu4 szesz-kal-la dumu da-da 2(ban2) 5(disz) dumu a-da-ga";"the oxen driver of ekalla son of Dada  2 ban2 5 sila3 son of Adaga";"oxen manager Urrani son of Dada 2 ban2 5 sila3 LuUtu son of the mill";"46.563349"
"481";"szu ba-ti iti min-esz3 mu en {d}nanna masz-e i3-pa3";"receive  month  7th month Umma calender year The priestess of Nanna with a goat was determined ulgi 43";"received month mine year The highpriestess of Nanna by means of extispicy was chosen";"6.680014"
"482";"kiszib3 lu2-{d}nin-gir2-su i3-dub inim-ma-dingir-ta 3(gesz'u) 3(u) 5(asz) 5(ban2) gur";"under seal of LuNingirsu from the depot Inimadingir 1835 gur 5 ban2";"under seal of LuNingirsu the fattener the fattener 3 gur barley";"23.708988"
"483";"a-kal-la dub-sar dumu ur-nigar{gar}";"Akalla  scribe  son of Urnigar";"Akalla scribe son of Urnigar";"100.000000"
"484";"szunigin duh-bi 2(asz) 2(barig) gur ki inim-{d}szara2 sza3 umma{ki}";"the total its bran 2 gur 2 barig  from Inimara in Umma";"total its 2 gur 2 barig for Luara in Umma in Umma";"28.646290"
"485";"esz3-esz3 e2-u4-1(u) 5(disz) iti u4 1(u) 3(disz) ba-zal";"Temples ceremony HouseofDay15  the month day 13 passed";"for the eecelebration of the 3th day at the kings entry";"4.456883"
"486";"iti ezem-{d}nin-a-zu mu us2-sa ur-bi2-lum{ki} ba-hul";"Month festival of the Ninazu  year after Urbilum was destroyed";"month Festival of Ninazu year after Urbilum was destroyed";"54.627576"
"487";"mu si-mu-ru-um{ki} u3 lu-lu-bu{ki} a-ra2 1(u) la2 1(disz)-kam-asz ba-hul";"year Simurum and Lulubu were destroyed for the 9th time";"in the year Simurum and Lullubu for the 9th time were destroyed";"34.172334"
"488";"iti ... mu si-mu-ru-um{ki} ba-hul ur-{d}ma-mi";"month   year Simurrum was destroyed  UrMami";"month year Simurrum was destroyed total 93";"61.478815"
"489";"ma2 du8-a u3 uszur-bar {d}nin-mar{ki}-ka mu 3(disz)-a a-ra2 1(disz)-am3";"for the caulked boat and the outer district of Ninmar in three years for the first time";"for the caulked boat and the outer district of Ninmar in 3 years the first time";"71.183045"
"490";"kiszib3 a-du-mu 3(gesz2) 4(u) 2(disz) a2 geme2 bala-sze3 nu-gen-na ra a tuku";"sealed document of Adumu  222 female laborers labor of the female laborers who did not go to bala service";"under seal of Adumu 32 female workers for 3 days";"3.776028"
"491";"lugal an-ub-da limmu2-ba puzur4-{d}szul-gi dumu a-bi2-a";"king of the four corners  is your servant  is your servant";"king of the four corners PuzurEnlil is your servant";"47.799954"
"492";"3(disz) masz2 2(disz) sila4 ga ba-usz2 u4 2(u)-kam";"3 billy goat kids  2 suckling male lambs  dead day 2";"3 billy goats 2 shekels alkaliplant 7th day";"9.027235"
"493";"6(gesz2) 4(u) 7(disz) ab2 1(gesz2) {ansze}kunga2-nita2";"47 cows  6 male mules";"47 cows 6 male mules n male equids";"51.697315"
"494";"ugula a-li2-ni-su zi-ga iti nig2-e-ga";"foreman Alinisu  booked out  month Nigega";"foreman Lugalmumag 16 laborers foreman Urgigir";"8.116698"
"495";"sza3-bi-ta 1(u) ziz2 gur kiszib3 lu2-{d}utu ugula kikken";"therefrom  1 gur emmer under seal of LuUtu foremen of the mill";"therefrom 1 gur 1 barig under seal of LuUtu foreman of the mill";"35.740464"
"496";"2(u) 2(disz) gu4 1(u) 8(disz) ab2";"22 oxen  18 cows";"22 oxen 18 cows slaughtered";"66.874030"
"497";"a-an-na-ti gaba-ta 3(disz) sila3 kasz 2(disz) sila3 ninda";"for Anati from the frontier  3 sila3 beer 2 sila3 bread";"for harvesting barley its sag will be brought in from S the shepherd";"4.065425"
"498";"u4 2(u) 6(disz)-kam ki ab-ba-sa6-ga-ta ba-zi";"the 26th day  from Abbasagas account booked out";"26th day from Abbasagas account booked out";"86.687790"
"499";"1(disz) amar gu4 ga 1(disz) gukkal niga saga";"1 bull calf suckling  1 fattailed sheep grainfed fine quality";"1 suckling bull calf 1 suckling fattailed sheep";"13.991316"
"500";"pisan-dub-ba nig2 x ...";"Basketoftablets  year Simurum was destroyed";"Basketoftablets copies of inspections";"12.440235"
"501";"u4 hu-ur5-ti{ki}-ta i3-im-gen-na-a giri3 it-ra-ak-i3-li2 sukkal";"when he came from Hurti  Conveyer  Itrakili the messenger";"When I reached up the heavens for me when I reached up the heavens for me when my singer also reached the teeming people for me";"1.717906"
"502";"szunigin 3(barig) 1(ban2) ninda ar3-ra zi-gi4 duh-hu-um";"total 3 barig 1 ban ground zigiduhhum ninda";"total 3 barig 1 ban ground zigiduhhum ninda the bala barley involved 3 barig 1 ban the barley involved 276 gur 2 barig 2 ban 3 12 sila 6 shekels";"22.481074"
"503";"2(disz) masz2 {d}en-ki 3(disz) udu {d}en-lil2";"2 billy goats for Enki  3 sheep for Enlil";"2 billy goats for Enki 2 rams the 4 lambs";"39.281465"
"504";"mu-kux(DU) a-tu ur-{d}szul-gi-ra maszkim 1(disz) sila4 {d}en-lil2";"delivery of Atu  Urulgira was the responsible official  ne lamb for Enlil";"delivery of Atu the enpriestess of Nanna in Karzida temple";"13.741953"
"505";"sze-bi 4(u) 4(asz) 4(barig) gur a-sza3 us2-sa dumu lugal";"its barley 44 gur 4 barig  field bordering on Prince";"its barley 4 gur 4 barig field bordering Prince";"47.495495"
"506";"... dumu usz-zi ... lu2-me-lam2 ... an-na-he-gal2";"son of Uzi   Lumelam   Anaegal";"son of Lumelam son of Baya the majordomo";"12.223076"
"507";"2(asz) sze gur {d}nun-... szunigin 1(u) 1(asz) sze gur";"2 gur of barley  of Nun   total 11 gur of barley";"2 gur barley 2 gur emmer ... the storehouse";"9.080028"
"508";"5/6(disz) ma-na 2(disz) gin2 la2 igi-6(disz)-gal2 su3-he2";"56 mana 2 less 16 shekels sue";"56 mana 2 12 shekels silver";"27.482546"
"509";"e {gesz}kiri6-gu-la-ta 3(disz) ninda gid2 5(disz) gin2-ta";"From the ditch of the great orchard  3 ninda length at 5 volumeshekels per ninda";"for 3 days barley involved 3 gur 1 barig 5 ban2";"3.098175"
"510";"iti-da be6-dam siki-bi 4(disz) ma-na mu-a be6-dam";"to be distributed monthly  their wool 4 mana  to be distributed yearly";"to be distributed y@@ early inspection of the troops passed by as foresters";"11.498760"
"511";"... x {d}szul-pa-e3 4(barig) sze-gesz-i3 ugu2 ur-e11-e ba-a-gar";"ulpae  4 barig sesame seeds in the debit account of Uree set";"via Urulpae 4 barig for Adda regular offering of the porters";"8.139166"
"512";"giri3 a-du sza3 a-pi4-sal4{ki} giri3 ku3-ga-ni";"via Adu  in Apisal  via Kugani";"via Adu in Apisal via Nippur";"75.983569"
"513";"szesz-a-ni engar 4(bur3) 2(esze3) 5(iku) 1/2(iku) 1/4(iku) GAN2 1(u)-ta";"eani the plowman  4 bur3 2 ee3 5 34 iku surface area 1 each";"eani the plowman 4 bur3 2 ee3 5 34 iku surface area at 1 less 1 each";"71.728359"
"514";"szunigin 4(iku) 1/2(iku) GAN2 a-sza3 bala-a 1(u) la2 1(asz@45)-ta";"total 4 12 iku surface area field of bala at 1 less 1 each";"total 4 12 iku surface area field of bala at 1 less 1 each";"100.000000"
"515";"szunigin 1(ban2) 1(disz) sila3 kasz saga";"total 1 ban2 1 sila3 fine beer";"total 1 ban2 1 sila3 fine beer";"100.000000"
"516";"la2-ia3 sze a-sza3 iri-ul lu2-dingir-ra dumu";"deficit of the barley of the field of Iriul  Ludingira the son of";"deficit of the account of the gur barley";"14.481023"
"517";"sza3-gal 1(asz) 4(barig) 7(disz) sila3";"fodder 1 gur 4 barig 7 sila3";"fodder 1 gur 4 barig 7 sila3 dabin flour";"72.597953"
"518";"a2-bi u4 5(u) 8(disz) 1/2(disz) 8(disz) sar al 4(disz) sar-ta";"its labor 58 12 days  8 sar of hoeing at 4 sar a day";"its labor 48 days 66 sar hoeing at 3 sar a day";"16.700582"
"519";"1(u) udu niga gu4-e-us2-sa e2-muhaldim mu kas4-ke4-ne-sze3";"1 sheep grainfed following the ox  for the kitchen on account of the messengers";"1 sheep grainfed following the ox of Mekigal following their hands";"36.533146"
"520";"mu 1(disz)-a-kam i3-gal2 mu us2-sa ki-masz{ki} ba-hul";"a period of 1 year  are here  year following Kima was destroyed";"a period of 1 year following Kima are here year following Kima was destroyed";"69.975223"
"521";"1(gesz2) 5(u) gur 1(asz) 4(ban2) gur-ta";"11 gur 1 gur 4 ban2 each";"15 gur 4 ban2 1 sila3 barley";"26.269099"
"522";"zi ... nig2-ka9-ak a2 geme2 (x) ki (x)";"account of the labor of female laborers    account of the labor of female laborers";"account of the labor of female laborers days of the labor of female laborers involved 276 workdays female laborers to balaservice";"50.043802"
"523";"a2-bi u4 4(gesz2)-kam kiszib3 ur-e11-e 3(disz) gurusz u4 1(gesz2) 1(u)-sze3";"the corresponding production 24 days  Sealed tablet of Uree  3 workers male laborers 7 workdays each";"its labor 49 workdays under seal of Akalla 3 female laborer days";"3.431635"
"524";"1(gesz2) 2(u) 8(disz) geme2 u4 1(disz)-sze3 kun-zi-da dub-la2-{d}utu-ka";"88 female laborer days at the weir of DublaUtu";"8 workdays male laborers at marsa stationed at the quay of the Enamzu";"6.837203"
"525";"...{ki} i3-gal2 mu si-mu-ru-um{ki} lu-lu-bu{ki}";"are here  are here  year Simurum Lulubu";"are here are here year Simurum Lulubum for the 9th time were destroyed";"38.058030"
"526";"ki ...-{d}idim-ta e2-kiszib3-ba-sze3 ba-an-kux(KWU147)";"from idim  to the warehouse  brought";"from Enlil of Enlil brought in Enlil into this stone figure";"4.456883"
"527";"tug2-bi 3(u) siki-bi 1(u) 1(asz) gu2 1(u) la2 1(disz) ma-na";"their textiles 3  its wool 11 talents 9 mana";"being hungry Brea@@ d give me My feet wash my bed set up I would lie down saying";"1.073846"
"528";"1(disz) gurusz u4 4(disz)-sze3 kar umma{ki}-ta";"1 male laborer for 4 workdays  from Ummaharbor";"1 male laborer for 4 workdays from Ummaharbor to Irisagrig";"75.983569"
"529";"szunigin 1(u) 1(barig) 4(ban2) sze-gesz-i3 gur";"total 1 gur 1 barig 4 ban2 sesame seeds";"total 1 gur 1 barig 4 ban2 3 sila3 sesame oil";"59.004687"
