"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"386";"e2-kiszib3-ba a2-ti-da-za3-gu2-la2 3(u) 3(asz) gu2 1(u) 4(disz) 5/6(disz) ma-na siki";"the warehouse atidazagula  33 talents 14 56 mana wool";"silos year kar@@ har for the 3rd time was destroyed";"4.196115"
"387";"e2 usz-bar e2-gal u3 e2 usz-bar nin-dingir";"house of weavers of the palace and house of weavers of the priestess";"basketoftablets things for credits 2nd bala";"1.263783"
"388";"1(esze3) GAN2 gesz-ur3-ra 1(gesz2) gurusz al 5(disz) sar-ta";"1 ee3 land for harrowing  6 workers each hoeing 5 sar";"1 ee3 field area 1 ee3 field area 6 gur luduga";"8.295194"
"389";"i3-dab5 iti szu-esz5-sza mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"receive  month uea   year amarsuen the king urbilum destroyed";"accepted month uea year amarsuen the king destroyed urbilum";"63.119691"
"390";"sza3 bala-a mu a-ra2 2(disz)-kam sza-asz-szu2-ru-um ba-hul";"part of the bala  year a 2nd time arum was destroyed";"in the year simurum and lullubu for the 9th time were destroyed";"4.789232"
"391";"6(asz) 1(ban2) gazi gur ba-ri2-ga 2(ban2) im-tur";"6 gur 1 ban2 sumac  the barig reduced by 2 ban2";"6 gur 1 barig 3 ban2 fodder of the calves";"16.807408"
"392";"1(iku) 1/4(iku) GAN2 2(asz) lu2-du10-ga 1(esze3) GAN2 4(barig) igi-husz";"1 14 iku field area 2 gur luduga  1 ee3 field area 4 barig igihu";"1 iku its field 3 lidga measures 2 barig barley additional payment 1 barig barig barley additional payment";"3.361318"
"393";"4(bur3) 2(esze3) 5(iku) GAN2 1(u)-ta sze-bi 1(gesz2) 9(asz) gur";"4 bur3 2 ee3 5 iku surface area at 1 each  its barley 69 gur";"4 bur3 2 ee3 5 iku surface area at 1 less 1 each its barley 88 gur 3 barig field giapinkua";"55.307110"
"394";"sza3 gir2-su{ki} i3-gal2 mu {gesz}gu-za {d}en-lil2-la2 ba-dim2";"in girsu  are here  year the chair of enlil was fashioned";"in girsu year usuen king of ur bigstele for enlil ninlil erected";"8.516593"
"395";"an-na-hi-li-bi kuruszda dumu {d}utu-ge6";"anailibi  son of utuge";"and nabi@@ enlil generals of tirigan generals of tirigan";"4.767707"
"396";"iti min3-esz3 u4 6(disz)-kam mu {d}szu-{d}suen lugal-e na-ru2-a-mah {d}en-lil2 {d}nin-lil2-ra mu-ne-du3";"month mine  6th day  year suen the king the great stele for enlil and ninlil erected";"for the festivals akitu sowing surplus 14 13 minas 8 23 shekels 12 grains silver urbagara";"2.908318"
"397";"nita kal-ga lugal uri5{ki}-ma lugal ki-en-gi ki-uri-ka-sze3";"the mighty man  king of ur  and king of sumer and akkad";"the mighty man king of ur and king of sumer and akkad";"100.000000"
"398";"s,a-li 3(disz) sila3 kasz 2(disz) sila3 ninda 5(disz) gin2 szum2";"for alli  3 sila3 beer 2 sila3 bread 5 shekels onions";"14 sheep booked out of the kings account 5 sheep grainfed for dada the castrate when to girsu he went";"2.276860"
"399";"2(disz) {munus}asz2-gar3 gub ... ($ blank space $) 1(u) la2 1(disz)";"2 female kids  subtotal 9";"2 female kids delivery and to give sza a companion with a female slave woman";"9.782376"
"400";"lugal an-ub-da limmu2-ba li-bur-an-ne2-{d}suen sukkal nam-dumu";"king of the four corners  is your servant  is your servant";"king of the four corners to ababi cupbearer";"35.531011"
"401";"mu-kux(DU) la2-ia3 1(szar'u) 3(szar2) 4(gesz'u) 3(gesz2) 2(u) 7(asz) 3(barig) 2(ban2) gur";"delivery  the deficit 4947 gur 3 barig 2 ban2";"delivery the deficit 4@@ 9@@ 47 gur 3 barig 2 ban2 year simurrum was destroyed for the 3rd time ulgi 32";"22.738612"
"402";"mu {d}amar-{d}suen lugal u3 mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"year amarsuen is king and year amarsuen the king urbilum destroyed";"year amarsuen the king urbilum destroyed enlil are here";"47.034907"
"403";"giri3 lugal-inim-gi-na n 2(disz) kun gu4";"via lugalinimgina  n  2 tails of oxen";"via lugalinimgina n hides of oxen";"32.159351"
"404";"sze-bi 4(u) 2(asz) 2(barig) gur a-sza3 ugur2-tur";"its barley 42 gur 2 barig  field ururtur";"its barley 4 gur 2 barig field amarsuenarakiag";"41.113362"
"405";"u4 2(disz)-kam 1(disz) sila4 {d}en-lil2 1(disz) sila4 {d}nin-lil2";"2nd day  1 lamb for enlil  1 lamb for ninlil";"for the 2nd time ennanekiag the cupbearer responsible official from in the temple of puzridagan";"3.125191"
"406";"ugula ur-{d}szakkan kiszib3 ur-{d}szara2 mu en ga-esz{ki} ba-hun";"foreman urakkan  sealed document of urara  year the lord of gae was installed";"foreman lugalnesage under seal of lugalemae extra month year the boat of enki was caulked";"6.917184"
"407";"6(disz) masz2-gal gun3-a 3(disz) masz2 8(gesz2) 6(disz) ud5";"6 fullgrown billy goats speckled  3 billy goats  486 nanny goats";"6 billy goats grainfed 25 less 1 billy goats grassfed bookedouts of the bala obligation in nippur and in ur";"5.725999"
"408";"3(gesz'u) 3(gesz2) 5(u) geme2 u4 1(disz)-sze3";"23 female laborer days";"3 male laborers for 1 less 1 days at the mouth of the waterway rushes cut for 1 day onto a barge convoy bound";"1.573293"
"409";"sa2-du11 lugal ki a-hu-we-er-ta ba-zi";"sa2du11offerings of the king  out of the account of auwer  booked";"for the gu@@ udu 1 measure high quality beer for giri3";"3.747777"
"410";"5(disz) gu2 gir ma2 lugal 5(asz) gu2 gir murgu2 gur8";"5  of the royal barge  5  of the";"5 travel baskets 2 sila3 each 5 travel baskets 1 sila3 each";"4.027248"
"411";"mu hu-uh2-nu-ri{ki} ba-hul {d}amar-{d}suen nita kal-ga";"year unuri was destroyed amarsuen strong man";"year unuri was destroyed";"47.236655"
"412";"lugal an-ub-da limmu2-ba wa-qar-tum nin9-a-ni";"king of the four quarters waqartum his sister";"king of the four corners puz@@ ur son of ka";"26.269099"
"413";"szunigin 5(disz) {ansze}kunga2-munus szunigin 2(disz) dusu2-nita2";"total 5 female kequids total 2 jackasses";"total 5 female kequids total 2 jackasses total 1 jenny";"63.894310"
"414";"giri3 ur-tum-al iti ezem-mah 2(u) 7(disz) udu ki na-ah-szum-bala";"via urtummal  month grand festival  27 sheep with naumbala";"via n@@ uri@@ lum scribe of oils copies delivery of nasa";"3.747777"
"415";"kiszib3 nam-zi-tar-ra i3-dub ambar-sur-ra-ta giri3 ur-{d}nun-gal dumu ensi2";"under seal of namzitara from the depot ambarsurra via urnungal son of the governor";"under seal of lumelam via ama@@ ruba year arum was destroyed";"11.412736"
"416";"1(u) gu2 gi 1(u) gu2 {gesz}ma-nu";"1 talents of reeds  1 talents of willow";"1 reed container coated in bitumen 7 plow seeding baskets of the silo coated in bitumen";"2.908318"
"417";"iti u4 2(u) ba-zal ki na-lu5-ta";"of the month day 2 passed  from nalus account";"the month day 15 passed from utamiarram intae took over";"19.640733"
"418";"a2-bi u4 1(szar2) 3(gesz'u) 9(gesz2) 4(u) 6(disz) 1(u) gin2";"its labor 5986 days 1 shekels";"its labor 912 days 18 gur agina peaflour its labor 675 days";"7.495553"
"419";"a2-bi u4 2(u) 5(disz) 1/2(disz) 3(gesz'u) 2(u) sar {u2}kiszi17 ku5-ra2 2(u) sar-ta";"its labor 25 12 days  182 sar acacia cut at 2 sar a day";"its labor 48 days 66 sar hoeing at 3 sar a day its labor 22 days";"12.874331"
"420";"8(disz) gurusz u4 6(disz)-sze3 zi3 ma2-a si-ga";"8 laborers for 6 workdays flour in the barge loaded";"8 workmen for 6 days the labor of the free days";"8.913766"
"421";"zi-ga-am3 la2-ia3 2/3(disz) ma-na 7(disz) 1/2(disz) gin2 1(u) 7(disz) sze ku3";"booked out  the deficit 23 mana 7 12 shekels 17 grains silver";"62 lines in this column 62 lines in this column 62 lines in this column";"1.313981"
"422";"1(disz) sila4 e2-uz-ga mu-kux(DU) ARAD2-mu";"1 lamb  for the uzgahouse  delivery of aradmu";"1 lamb for uzgahouse delivery of dukra ayakala was enforcer";"26.269099"
"423";"sahar-bi 6(disz) sar 1(u) 6(disz) ninda gid2 1/2(disz) sar-ta";"its soil 6 sar  16 ninda long at 12 sar per ninda";"and returned it to his control his aba@@ nanna@@ gin object he dedicated to him";"1.313981"
"424";"dingir-i3-zu 5(disz) sila3 kasz 5(disz) sila3 ninda 5(disz) gin2 szum2";"for dingirizu  5 sila3 beer 5 sila3 bread 5 shekels onions";"for adda@@ bani 5 sila3 beer 3 sila3 bread 3 shekels onions";"19.156929"
"425";"mu us2-sa {d}szu-{d}suen lugal uri5{ki}-ma-ke4 bad3 mar-tu mu-ri-iq-ti-id-ni-im mu-du3-a";"year following usuen king of ur the amorite wall called mriqtidnim erected";"year after usuen the king the amorite wall erected";"15.716804"
"426";"e2 lugal-igi u3 e2 ur-{d}utu mu";"the house of lugaligi  and the house of urutu  year";"the labortroops house of the chair@@ holders labortroops of the messenger house";"8.913766"
"427";"u3 mu dumu-munus lugal ensi2 an-sza-an-na ba-an-tuku";"and  year the princess to the governor of anan was married";"and as part of the bala year the priest of nanna was installed";"8.130851"
"428";"pisan-dub-ba im e2-tum u3 im didli en3-bi tar-re";"basketoftablets   clay tablets in the house  and clay tablets singles enquiries";"basketoftablets tablets chambers threshed barley";"3.826166"
"429";"1(disz) udu u2 a tu5-a ... {d}en-ki";"1 sheep grassfed cleansing   enki";"1 sheep grassfed cleansing of nindalagash";"50.813275"
"430";"sag-nig2-gur11-ra-kam sza3-bi-ta 3(gesz'u) 1(gesz2) 5(u) 4(disz) a2 u4-du8-a geme2";"is the debit  therefrom  1914 female laborer days labor of the free days of the female laborers";"the debit therefrom 4 barig 1 ban2 4 12 sila3 of eabitumen";"8.930070"
"431";"szunigin 1(bur3) 1(esze3) 2(iku) GAN2 1(u) la2 1/2(disz)-ta";"total 1 bur3 1 ee3 2 iku surface area at 1 less 12 each";"total 1 bur3 1 ee3 2 iku surface area at 1 less 12 each total 5 bur3 2 ee3 2 14 iku surface area at 1 less 1 each total its barley 3@@ 61 gur 1 barig";"35.087186"
"432";"a-tu ra2-gaba maszkim 2(disz) udu niga {d}inanna unu{ki}";"atu rider responsible official 2 sheep barleyfed for inanna of uruk";"atu the scribe son of nigarkidu the police chief";"4.540014"
"433";"iti szu-esz-sza mu en-mah-gal-an-na en {d}nanna ba-hun";"month uea  year enmagalana enpriestess of nanna was installed";"month uea year enmagalana priestess of nanna was installed";"59.694918"
"434";"7(gesz2) 1(u) HAR {gesz}haszhur 1(u) 2(disz) HAR {gesz}pesz3";"43 ar objects of apple trees  12 ar objects of pear trees";"7 male laborer workdays from umma to meenkar barge punted for 1 day grain transferred grain onto a barge loaded";"0.957302"
"435";"1(disz) gu4 2(u) udu";"total 1 ox 2 small cattle";"1 ox 2 ewes 3 nanny goats";"24.446151"
"436";"iti 1(u) la2 1(disz)-kam he2-dab5 {gesz}tukul-e dab5-ba";"of the 9th month captives seized by the weapons";"for 1 less 1 oxen grainfed fine quality";"2.436749"
"437";"u4 3(u) la2 1(disz)-kam mu-kux(DU) ab-ba-sa6-ga i3-dab5";"29th day  delivery  abbasaga accepted";"for 3 less 1 workdays at the buil@@ der@@ house stationed";"1.873888"
"438";"2(gesz2) 2(u) gurusz u4 1(disz)-sze3 mar-sa gub-ba";"14 workdays male laborers  at marsa stationed";"2 male laborers hirelings the labor 12 shekel each silver the fodder 1 barig barley each";"4.891188"
"439";"1(asz) 1(barig) 3(ban2) sze gur lugal";"1 gur 1 barig 3 ban2 barley in the royal gur";"1 gur 1 barig 3 ban2 barley according to the royal measure fodder for the artisans from lukalla";"36.191740"
"440";"szunigin 5(u) 6(disz) dumu 1(disz) 1/2(disz) ma-na-ta";"total 56 children 1 12 mina each";"total 596 gur 2 barig 5 ban2 2 sila3 barley";"4.196115"
"441";"sza3 gurum2 lu2-... 3(disz) nin-dalla 3(disz) nin-ma2-gur8(TE)-re";"from the inspection of lu  3 mana wool for nindalla  3 mana wool for ninmagure";"in the tribe of inanna he made a levy for him the sun@@ dis@@ k it is the emblem of inanna went at its head";"1.982257"
"442";"a-pi4-sal4{ki}-ta nibru{ki}-sze3 ma2 i3 ga ku6 nisi gid2-da u3 ma2 gur-ra";"from apisal to nippur barge with oil cheese fish and vegetables punted and barge returned";"from apisal to nippur barge with oil cheese and fish punted";"51.085357"
"443";"kasz nag-sze3 giri3 nin-ha-ma-ti 1(disz) gu4 niga ba-usz2";"for beerdrinking  via ninamati  1 ox barleyfed slaughtered";"and siskur ritu@@ als he restored to their place he restored to their place";"1.419919"
"444";"pisan-dub-ba nig2-ka9-ak a2 buru14";"basketoftablets  accounts of  labor of harvest";"basketoftablets accounts of the labor of troops ipae son of ay@@ abba";"15.851166"
"445";"iti ezem-sze-il2-la iti GAN2-masz iti 2(disz)-kam";"month festivalgrainlifted and month ganma  a period of two months";"and damaged its eye and may it be raised";"4.266332"
"446";"szunigin 1(bur'u) 5(bur3) 2(iku) 1/2(iku) GAN2 1(u)-ta";"total 15 bur3 2 12 iku surface area at 1 each";"total 1 bur3 surface area at 11 each total 13 bur3 2 ee3 5 12 iku surface area at 1 each";"31.420505"
"447";"pisan-dub-ba nig2-ka9-ak ur-{d}nin-gesz-zi-da simug";"basketoftablets  accounts  of urningezida the smith";"basketoftablets accounts of nabasa the fattener";"32.466792"
"448";"szunigin 1(bur3) 2(esze3) 1(iku) 1/2(iku) GAN2 8(disz) 1/2(disz)-ta";"total 1 bur3 2 ee3 1 12 iku surface area at 8 12 each";"total 1 bur3 2 ee3 12 iku surface area at 1 less 12 each total 5 bur3 2 ee3 2 14 iku surface area at 1 less 1 each total its barley 3@@ 61 gur 1 barig";"20.515707"
"449";"ab-ba-mu u3 ur-{d}lamma i3-gal2 mu en {d}inanna masz-e i3-pa3";"abbamu an urlamma  are here  year the enpriest of inanna by goat was found";"and of abbamu and 1 of sumer and akkad the favorite";"3.755001"
"450";"kiszib3 a-tu iti amar-a-a-si mu ur-bi2-lum{ki} ba-hul";"under seal of atu  month amarayasi  year urbilum was destroyed";"under seal of atu the superintendent month festival of dumuzi year after urbilum was destroyed";"25.336549"
"451";"a-sza3-bi 1(u) 1/3(disz) gin2 1/2(disz) ninda gid2 3(disz) kusz3 dagal 2(disz) kusz3 bur3";"its volume 1 13 shekels  12 ninda the length 3 cubits the width 2 cubits the depth";"its volume 13 sar 7 shekels 8 shekels dub@@ la 15 13 mana 3 13 shekels";"6.870897"
"452";"u3 zi-ga en-dingir-mu iti masz-da3-gu7-ta";"and credits  of endingirmu  from month gazelle feast";"and credits of utamiarram from month gazelle feast";"50.000000"
"453";"guru7 a-pi4-sal4{ki}-sze3 im-zi 2(u) 4(disz) geme2 u4 1(disz)-sze3";"to the silo of apisal moved  24 female laborer days";"to the silo of apisal moved 24 female laborer days stationed at the weir of new canal";"54.501767"
"454";"1(asz) gu2 3(u) 6(disz) ma-na siki";"1 talent 36 mana wool";"1 royal gur of dried bitumen for the new boat";"4.196115"
"455";"ugula ur-{d}iszkur-x  1(disz) lu2-kal-la sagi";"foreman   1 lukalla the cupbearer";"foreman of the smiths in their midst were in the house of ninmar sat";"3.377156"
"456";"pisan-dub-ba nig2-ka9-ak lu2-{d}nin-gir2-su dumu i3-kal-la";"basketoftablets  accounts of  luningirsu son of ikalla";"basketoftablets accounts of lubaba";"28.087083"
"457";"5(asz) dabin gur lugal 3(asz) zi3 sig15 gur";"5 gur flour according to the royal measure  3 gur roughground flour";"5 gur flour according to the royal measure 3 gur rough@@ ground flour 3 gur im regular quality 5 gur sprouted malt 2 gur im high quality";"33.871444"
"458";"szunigin 1(bur'u) 1(bur3) 1(esze3) 5(iku) 1/2(iku) GAN2 1(u)-ta";"total 11 bur3 1 ee3 5 12 iku surface area at 1 each";"total 1 bur3 surface area at 11 each total 13 bur3 2 ee3 5 12 iku surface area at 1 each";"41.759165"
"459";"1(disz) {munus}asz2-gar3 niga e2-a-i3-li2 mu-kux(DU) na-sa6 i3-dab5";"1 fattened female kid from eail  as delivery nasa accepted";"1 female kid grainfed fine second quality 2 sheep";"9.442944"
"460";"szunigin 2(disz) 5/6(disz) ma-na 1/2(disz) gin2 4(disz) sze ku3-babbar";"total 2 56 mana 12 shekel 4 grains of silver";"total 2 56 mana 2 shekels various silver and 16 shekel 4 grains";"28.917849"
"461";"1(disz) masz2 gub ... 3(disz) {munus}asz2-gar3 gub ...";"1 male kid   3 female kids";"1 billy goat fullgrown 5 billy goats from lubaba";"4.767707"
"462";"1(u) 1(disz) gurusz 1(disz) gurusz a2 1/2(disz)";"11 male laborers  1 male laborer 12";"1 gur 1 barig 3 ban 6 sila fine peaflour its labor 49 12 days 3 barig 1 ban fine ground ninda of the type zi@@ gidu@@ hhum";"1.588012"
"463";"iti masz-da3-gu7 mu us2-sa {d}amar-{d}suen lugal";"month gazellefeast  year after amarsuen is king";"year after simanum was destroyed";"14.320952"
"464";"5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga-ta";"5 shekels onions 3 shekels oil 2 shekels alkaliplant each";"5 shekels onions 3 shekels oil 2 shekels alkaliplant";"89.483932"
"465";"lugal-si-NE-e 1(u) gur ur-{gesz}gigir";"lugalsinee  1 gur  urgigir";"lugal-si-ne-e dub-sar son of ureanna";"5.341088"
"466";"lu2-kal-la engar nu-banda3-gu4 lugal-a2-zi-da gu4 {d}gu-la";"lukalla the plowman  oxen manager lugalazida  oxen of gula";"lukalla 3 ban of vegetable oil at the market rate of his land for 1 shekel of silver";"2.826521"
"467";"nig2-dab5 aga3 lugal ki li-sze-na giri3 ur-{d}da-mu";"nigdaboffering of the royal crown with liena  via urdamu";"responsible tur@@ am@@ ili 48 workdays male laborers";"2.436749"
"468";"ki lu2-gi-na-ta 3(disz) ma-na uruda ki-la2 {uruda}gur10 sumun 2(u)-kam";"from lugina  3 minas of copper  weight of 2 old sickles";"from the storage facility of gabakara to the bank of the river tigris reed transported 1 male laborer workdays from the umani household to the mill grain transported";"1.757424"
"469";"nig2-ka9-ak lu2-sa6-i3-zu iti sig4-{gesz}i3-szub-ba-ga2-ra mu us2-sa ha-ar-szi{ki} ba-hul";"account of lusaizu  month bricks cast in moulds month 2  year following hari was destroyed amarsuen 1";"account of the month harvest year after simanum was destroyed";"6.522424"
"470";"ga-ar3-bi 3(ban2) mu us2-sa e2 puzur4-isz-{d}da-gan ba-du3 mu us2-sa-bi";"their kak cheese 3 ban2  year after the household puzridagan was erected year after that";"their kak cheese 3 ban2 year the household puzridagan was erected";"56.535241"
"471";"6(disz) gurusz ugula lugal-ku3-zu 3(disz) gurusz ugula szesz-kal-la";"6 male laborers foreman lugalkuzu  3 male laborers foreman ekalla";"6 foreman of runners 6 foreman of throne bearers";"5.614808"
"472";"1(disz) nin-mu-si-i3-sa2 dumu-ni-me usz2 nin-inim-gi-na";"and 1 for ninmusisa  being her children  dead nininimgina";"1 textile for kilula 3 mana wool for irinieku";"5.669791"
"473";"u4 3(disz)-sze3 ma2 su3 gid2-da diri-ga";"3 workdays empty barge punted floated";"for 3 years her barley shall be 6 gur her wool 3 minas and her oil 3 sila3";"2.147691"
"474";"3(u) 7(disz) kusz udu sa2-du11 {d}szara2 |KI.AN|{ki}";"37 sheephides  regular offerings of ara of kian";"3 gur 7 sila3 barley bala of the governor of nippur";"4.456883"
"475";"2(ban2) 4(disz) sila3 duh u4 3(u)-sze3";"2 ban2 4 sila3 of bran  for 3 days";"2 ban2 4 sila3 plant oil for oiling garments";"31.559845"
"476";"iti e2-iti-6(disz) mu en-unu6-gal-an-na {d}inanna ba-hun";"month monthsix  year enunugalana of inanna was installed";"month sowing year enunugalana of inanna was installed";"70.710678"
"477";"3(u) 6(asz) gu2 3(u) 6(disz) 5/6(disz) ma-na 7(disz) gin2 siki";"36 talents 36 56 mina 7 shekels of wool";"36 gur emmer in the storehouse b@@ ili@@ la the hair of the ala@@ baster temple";"2.908318"
"478";"la2-ia3 7(gesz2) 2(u) 8(disz) gurusz u4 1(disz)-sze3";"the deficit 448 workdays male laborers";"the deficit 7 shekels less 12 grains silver labor of flour";"7.495553"
"479";"2(u) 2(disz) gurusz u4 1(disz)-sze3 ga2-nun gaba-kar-ra-ta gu2 i7 idigna-sze3 gi ga6-ga2";"22 male laborer workdays  from the storage facility of gabakara to the bank of the river tigris reed transported";"2 gur 2 barig 3 ban2 under seal of abbakala 2 gur 2 barig 3 ban2 under seal of abbakala 2 gur 2 barig 3 ban2 under seal of abbakala";"1.476394"
"480";"nu-banda3-gu4 szesz-kal-la dumu da-da 2(ban2) 5(disz) dumu a-da-ga";"the oxen driver of ekalla son of dada  2 ban2 5 sila3 son of adaga";"oxenmanager of ekalla son of gudu@@ n 1 ban2 son of uramma";"20.406535"
"481";"szu ba-ti iti min-esz3 mu en {d}nanna masz-e i3-pa3";"receive  month  7th month umma calender year the priestess of nanna with a goat was determined ulgi 43";"received month mine year the house of puzridagan was erected";"4.741620"
"482";"kiszib3 lu2-{d}nin-gir2-su i3-dub inim-ma-dingir-ta 3(gesz'u) 3(u) 5(asz) 5(ban2) gur";"under seal of luningirsu from the depot inimadingir 1835 gur 5 ban2";"under seal of luningirsu son of urnane and 19 gur 4 barig";"22.416934"
"483";"a-kal-la dub-sar dumu ur-nigar{gar}";"akalla  scribe  son of urnigar";"akalla scribe son of urnigar cattle manager";"61.478815"
"484";"szunigin duh-bi 2(asz) 2(barig) gur ki inim-{d}szara2 sza3 umma{ki}";"the total its bran 2 gur 2 barig  from inimara in umma";"for duh-bi nig2 lal3-lal3 one exam@@ iner and of both heaven and earth";"1.544528"
"485";"esz3-esz3 e2-u4-1(u) 5(disz) iti u4 1(u) 3(disz) ba-zal";"temples ceremony houseofday15  the month day 13 passed";"for house day 15 of the month day 12 elapsed";"15.619700"
"486";"iti ezem-{d}nin-a-zu mu us2-sa ur-bi2-lum{ki} ba-hul";"month festival of the ninazu  year after urbilum was destroyed";"month festival of ninazu year after urbilum was destroyed";"66.904844"
"487";"mu si-mu-ru-um{ki} u3 lu-lu-bu{ki} a-ra2 1(u) la2 1(disz)-kam-asz ba-hul";"year simurum and lulubu were destroyed for the 9th time";"year simurrum and lullubu for the 9th time were destroyed";"33.568919"
"488";"iti ... mu si-mu-ru-um{ki} ba-hul ur-{d}ma-mi";"month   year simurrum was destroyed  urmami";"month year simurrum lullubum for the 9th time were destroyed";"16.784460"
"489";"ma2 du8-a u3 uszur-bar {d}nin-mar{ki}-ka mu 3(disz)-a a-ra2 1(disz)-am3";"for the caulked boat and the outer district of ninmar in three years for the first time";"the boat of oil dates and leather loaded booked out oil for the madari@@ adelivery for king month mu@@ udu";"5.237521"
"490";"kiszib3 a-du-mu 3(gesz2) 4(u) 2(disz) a2 geme2 bala-sze3 nu-gen-na ra a tuku";"sealed document of adumu  222 female laborers labor of the female laborers who did not go to bala service";"under seal of adumu month dumuzi year the boat of enki was caulked";"4.630944"
"491";"lugal an-ub-da limmu2-ba puzur4-{d}szul-gi dumu a-bi2-a";"king of the four corners  is your servant  is your servant";"king of the four corners puzur@@ enlil is your servant";"47.538527"
"492";"3(disz) masz2 2(disz) sila4 ga ba-usz2 u4 2(u)-kam";"3 billy goat kids  2 suckling male lambs  dead day 2";"3 billy goats 4 nanny goats via arad@@ dam";"7.635363"
"493";"6(gesz2) 4(u) 7(disz) ab2 1(gesz2) {ansze}kunga2-nita2";"47 cows  6 male mules";"6 male laborers foreman alla@@ palil inspection of the second day";"7.495553"
"494";"ugula a-li2-ni-su zi-ga iti nig2-e-ga";"foreman alinisu  booked out  month nigega";"oxen drivers 1 hide of old jenny delivery";"2.761199"
"495";"sza3-bi-ta 1(u) ziz2 gur kiszib3 lu2-{d}utu ugula kikken";"therefrom  1 gur emmer under seal of luutu foremen of the mill";"therefrom 1 gur 2 barig 4 ban2 5 sila3";"12.716572"
"496";"2(u) 2(disz) gu4 1(u) 8(disz) ab2";"22 oxen  18 cows";"2 gur 2 barig 3 ban2 under seal of abbakala 2 gur 2 barig 3 ban2 under seal of abbakala 2 gur 2 barig 3 ban2 under seal of abbakala";"0.620747"
"497";"a-an-na-ti gaba-ta 3(disz) sila3 kasz 2(disz) sila3 ninda";"for anati from the frontier  3 sila3 beer 2 sila3 bread";"for la@@ q@@ p 3 sila3 beer 2 sila3 bread 5 shekels onions";"39.553325"
"498";"u4 2(u) 6(disz)-kam ki ab-ba-sa6-ga-ta ba-zi";"the 26th day  from abbasagas account booked out";"for the year the enpriest of eridu was hired nu@@ dab and edab";"3.089055"
"499";"1(disz) amar gu4 ga 1(disz) gukkal niga saga";"1 bull calf suckling  1 fattailed sheep grainfed fine quality";"1 suckling bull calf 1 sheep barleyfed of 2nd grade";"11.044796"
"500";"pisan-dub-ba nig2 x ...";"basketoftablets  year simurum was destroyed";"basketoftablets if a man has hired oxen or cows for harrowing";"3.747777"
"501";"u4 hu-ur5-ti{ki}-ta i3-im-gen-na-a giri3 it-ra-ak-i3-li2 sukkal";"when he came from hurti  conveyer  itrakili the messenger";"like their smoke he has fixed there for him you did not raise an arm against me you did not seek me out";"1.646664"
"502";"szunigin 3(barig) 1(ban2) ninda ar3-ra zi-gi4 duh-hu-um";"total 3 barig 1 ban ground zigiduhhum ninda";"total 3 barig 1 ban ground zi@@ gidu@@ hhum ninda the bala barley involved 3 barig 1 ban the barley involved 276 gur 2 barig 2 ban a 12 sila 6 shekels";"14.852672"
"503";"2(disz) masz2 {d}en-ki 3(disz) udu {d}en-lil2";"2 billy goats for enki  3 sheep for enlil";"2 billy goats for the uzgahouse delivery of lunanna cupbearer urbaba was enforcer";"19.338531"
"504";"mu-kux(DU) a-tu ur-{d}szul-gi-ra maszkim 1(disz) sila4 {d}en-lil2";"delivery of atu  urulgira was the responsible official  ne lamb for enlil";"delivery of atu son of ursuen year after simanum was destroyed";"13.688390"
"505";"sze-bi 4(u) 4(asz) 4(barig) gur a-sza3 us2-sa dumu lugal";"its barley 44 gur 4 barig  field bordering on prince";"its barley 4 gur field king 1 bur3 1 ee3 4 iku field area";"7.141816"
"506";"... dumu usz-zi ... lu2-me-lam2 ... an-na-he-gal2";"son of uzi   lumelam   anaegal";"the citizens of his city who had come to him the citizens of his city who had come to him";"1.914603"
"507";"2(asz) sze gur {d}nun-... szunigin 1(u) 1(asz) sze gur";"2 gur of barley  of nun   total 11 gur of barley";"2 gur barley royal measure to the household manager filled 1 gur 2 barig";"6.754313"
"508";"5/6(disz) ma-na 2(disz) gin2 la2 igi-6(disz)-gal2 su3-he2";"56 mana 2 less 16 shekels sue";"56 mana 3 12 shekels 1 12 grains silver deficit repaid";"8.295194"
"509";"e {gesz}kiri6-gu-la-ta 3(disz) ninda gid2 5(disz) gin2-ta";"from the ditch of the great orchard  3 ninda length at 5 volumeshekels per ninda";"be the bailiff of this inscription on its socle";"2.910968"
"510";"iti-da be6-dam siki-bi 4(disz) ma-na mu-a be6-dam";"to be distributed monthly  their wool 4 mana  to be distributed yearly";"the undertaker shall take away shall take away";"1.674752"
"511";"... x {d}szul-pa-e3 4(barig) sze-gesz-i3 ugu2 ur-e11-e ba-a-gar";"ulpae  4 barig sesame seeds in the debit account of uree set";"it is the gegigal response at that time the storm was placed together with the city the city was ruin heaps father nanna the city has been placed into ruins and the people wailed";"1.088501"
"512";"giri3 a-du sza3 a-pi4-sal4{ki} giri3 ku3-ga-ni";"via adu  in apisal  via kugani";"storage facility of marsa erected under seal of urtur 24 workdays male laborers";"1.544528"
