"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"367";"mu us2-sa an-sza-an{ki} ba-hul mu {d}nanna kar-zi-da a-ra2 2(disz)";"year following Ansan was destoyed  year Nanna in Karzida for the 2nd time";"year following Anan was destroyed year Nanna of Karzida a 2nd time into the house was brought year The wall of the land was built";"5.774216"
"368";"1(gesz2) 4(u) 8(disz) gurusz u4 1(disz)-sze3";"18 workdays male laborers";"1 bur3 4 iku surface area at 8 12 each there@@ in field of bala 4 12 iku surface area at 1 less 1 being";"0.753095"
"369";"1/2(disz) {gesz}guzza-ni an-za-gar3 ur-{d}dumu-zi-da 1/2(disz) lugal-ku3-zu";"12 workman Guzzani  at the tower of UrDumuzida  12 workman Lugalkuzu";"12 fish water@@ pouring did Lugal@@ al@@ atu@@ ku deliver";"3.796802"
"370";"sze-bi 1(u) gur a-sza3 du6-{d}ur3-bar-tab 2(esze3) 5(iku) 1/2(iku) GAN2 1(u)-ta";"its barley 1 gur  field HillockofUrbartab  2 ee3 5 12 iku surface area at 1 each";"its barley field Hillock@@ of@@ ara 1 bur3 2 ee3 2 iku surface area at 1 each";"36.447528"
"371";"erin2 bala-gub-ba kiszib3 ur-{d}nansze dumu e2-ab-sza3-ga";"for the worktroops performing the corve duty on the sealed tablet of UrNane son of Eabaga";"chief ruler of Enlil";"0.795278"
"372";"da-a-ni 2(ban2) kasz 2(ban2) ninda 2(disz) sa szum2";"for Dayyn  2 ban2 beer 2 ban2 bread 2 bundles onions";"Ap@@ id@@ ing@@ k@@ n the barley for 1 lah@@ tan boat of 1 gur 1 barig 3 ban2 for Puzri@@ Enlil";"2.054027"
"373";"6(gesz2) 1(u) sa gi-zi gu-nigin2-ba 5(disz) sa-ta";"37 bundles fodderreed  their bales at 5 bundles each";"6 breads 13 jar of beer at 5 ban2 13@@ jar of beer at 3 ban2 for Puzri@@ Erra 6 breads 13 jar of beer at 5 ban2 13@@ jar of beer at 3 ban2 for Lul@@ gu@@ ak";"1.886457"
"374";"sza3-bi-ta 1(disz) ma-na ku3-babbar kiszib3 lu2-kal-la ki ur-sila-luh mu-kux(DU)";"therefrom  1 mina silver  under seal of Lukalla delivered from Ursilaluh";"therefrom 1 mana silver delivery";"7.121297"
"375";"e2 {d}szu-{d}suen na-ba-sa6 e2-kas4 an-za-gar3";"house of uSuen  Nabasa  waystation of the tower";"of Suen of Suen the impe@@ tuous calf";"7.267884"
"376";"1(disz) ... {d}nin-hur-sag 1(disz) ... {d}nusku";"1  for Ninursag  1  for Nusku";"1 to the carpenters 1 to E@@ saga 1 to Sag@@ gir@@ gal total 9 less 2 pigs";"2.554050"
"377";"lugal an-ub-da limmu2-ba da-x-x-za-ti-da dub-sar";"king of the four corners Dazitida scribe";"king of the four corners with seven stones";"51.697315"
"378";"1(disz) gu4 1(u) 6(disz) udu";"total 1 ox 16 small cattle";"1 ox of 1 year from Lugal@@ magure son of";"8.392230"
"379";"pisan-dub-ba udu gukkal gub-ba zu2-si-ka ku4-ra";"Basketoftablets  sheep fattailed sheep stationed  of ivory sent in";"Basketoftablets sheep fattailed sheep grand totals from Girsu";"30.509752"
"380";"1(disz) masz2-gal 1(disz) masz2 {d}szul-gi-ha-ma-ti 1(disz) x ...-gal2";"1 fullgrown male goat 1 male goat  ulgiamati  1";"1 large barleyfed goat Nag@@ izu messenger from A@@ r";"4.990050"
"381";"2(disz) masz2 szu-gid2 e2 muhaldim-sze3 1(disz) dusu2-munus ba-usz2 mu ur-ra-sze3";"2 goats as provisions for the kitchen  1 female equid slaughtered for the dogs";"2 billy goats fullgrown grainfed 2 female kids grainfed 1 lamb 1 female kid";"6.754313"
"382";"a2-bi 2(disz) gin2-ta ur-{d}da-mu ugula su-su-dam";"the labor 2 shekels  to UrDamu  the foreman to be replaced";"27 female laborers in 7 days went to the bala service";"4.456883"
"383";"2(ban2) zi3 gu2-gal ku3-bi 2(u) 4(disz) sze";"2 ban2 of chickpea flour  its silver 24 grains";"2 ban2 of royal flour its silver 18 grains";"31.020162"
"384";"ama ki-ag2-ga2-ni ARAD2-da-ni-ir in-na-ba";"his Suens beloved mother his servant he gifted this seal";"Nintur the queen wife of Mes@@ an@@ ep@@ ada";"2.133166"
"385";"2(disz) kusz szu-dulx(|URxA|) amar 2(disz) ad7 gu4";"2 hides of calves yokes  2 carcasses of oxen";"2 hides of oxen yo@@ kes tendon of 3 oxen";"19.640733"
"386";"e2-kiszib3-ba a2-ti-da-za3-gu2-la2 3(u) 3(asz) gu2 1(u) 4(disz) 5/6(disz) ma-na siki";"the warehouse AtiDazagula  33 talents 14 56 mana wool";"basket@@ oftablets fodder of rams grainfed fine and rams to be torn out dis@@ located rib ie the fields of a leopard";"1.727224"
"387";"e2 usz-bar e2-gal u3 e2 usz-bar nin-dingir";"house of weavers of the palace and house of weavers of the priestess";"of the house of Namani are here year IbbiSuen is king";"8.838042"
"388";"1(esze3) GAN2 gesz-ur3-ra 1(gesz2) gurusz al 5(disz) sar-ta";"1 ee3 land for harrowing  6 workers each hoeing 5 sar";"1 ee3 land for harrowing 6 workers each hoeing 5 sar Nim@@ gi@@ re@@ du the plot manager";"57.305740"
"389";"i3-dab5 iti szu-esz5-sza mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"receive  month uea   year AmarSuen the king Urbilum destroyed";"accepted month uea year unuri was destroyed";"19.740631"
"390";"sza3 bala-a mu a-ra2 2(disz)-kam sza-asz-szu2-ru-um ba-hul";"part of the bala  year A 2nd time arum was destroyed";"in the bala year u@@ unuri was destroyed";"17.765505"
"391";"6(asz) 1(ban2) gazi gur ba-ri2-ga 2(ban2) im-tur";"6 gur 1 ban2 sumac  the barig reduced by 2 ban2";"6 gur 1 ban2 ox@@ en@@ manager";"23.217460"
"392";"1(iku) 1/4(iku) GAN2 2(asz) lu2-du10-ga 1(esze3) GAN2 4(barig) igi-husz";"1 14 iku field area 2 gur Luduga  1 ee3 field area 4 barig Igihu";"1 14 iku the surface of the orchard there are 14 date palms from 11 bur3 1 ee3 4 12 iku surface area at 8 each";"7.355026"
"393";"4(bur3) 2(esze3) 5(iku) GAN2 1(u)-ta sze-bi 1(gesz2) 9(asz) gur";"4 bur3 2 ee3 5 iku surface area at 1 each  its barley 69 gur";"4 bur3 2 ee3 5 14 iku surface area at 1 each its barley 88 gur 3 barig field Gi@@ apin@@ ku@@ a";"46.223770"
"394";"sza3 gir2-su{ki} i3-gal2 mu {gesz}gu-za {d}en-lil2-la2 ba-dim2";"in Girsu  are here  year The chair of Enlil was fashioned";"in Girsu are here year was destroyed";"36.337289"
"395";"an-na-hi-li-bi kuruszda dumu {d}utu-ge6";"Anailibi  son of Utuge";"zu2-lum pig of the house rainbow reaching to the heavens House furious storm";"3.089055"
"396";"iti min3-esz3 u4 6(disz)-kam mu {d}szu-{d}suen lugal-e na-ru2-a-mah {d}en-lil2 {d}nin-lil2-ra mu-ne-du3";"month mine  6th day  year Suen the king the great stele for Enlil and Ninlil erected";"month Ak@@ iti year Wall of the land erected";"3.097704"
"397";"nita kal-ga lugal uri5{ki}-ma lugal ki-en-gi ki-uri-ka-sze3";"the mighty man  king of Ur  and King of Sumer and Akkad";"ulgi the mighty man king of Ur";"39.609144"
"398";"s,a-li 3(disz) sila3 kasz 2(disz) sila3 ninda 5(disz) gin2 szum2";"for alli  3 sila3 beer 2 sila3 bread 5 shekels onions";"on the debit account of the depot Am@@ bar@@ sur@@ a placed all these amounts were placed on their debit accounts";"0.908042"
"399";"2(disz) {munus}asz2-gar3 gub ... ($ blank space $) 1(u) la2 1(disz)";"2 female kids  subtotal 9";"2 female kids delivery and to give";"24.446151"
"400";"lugal an-ub-da limmu2-ba li-bur-an-ne2-{d}suen sukkal nam-dumu";"king of the four corners  is your servant  is your servant";"king of the four corners to ulgi@@ azir general";"35.738801"
"401";"mu-kux(DU) la2-ia3 1(szar'u) 3(szar2) 4(gesz'u) 3(gesz2) 2(u) 7(asz) 3(barig) 2(ban2) gur";"delivery  the deficit 4947 gur 3 barig 2 ban2";"delivery the deficit 49@@ 47 gur 3 barig 2 ban2 year Simurrum was destroyed for the 3rd time ulgi 32";"23.972126"
"402";"mu {d}amar-{d}suen lugal u3 mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"year AmarSuen is king and year AmarSuen the king Urbilum destroyed";"year AmarSuen is king a period of 12 months year AmarSuen the king Urbilum destroyed";"49.202745"
"403";"giri3 lugal-inim-gi-na n 2(disz) kun gu4";"via Lugalinimgina  n  2 tails of oxen";"via Lugalinimgina n hides of oxen";"32.159351"
"404";"sze-bi 4(u) 2(asz) 2(barig) gur a-sza3 ugur2-tur";"its barley 42 gur 2 barig  field Ururtur";"its barley 4 gur 2 barig field AmarSu@@ en@@ arak@@ i@@ ag";"25.211936"
"405";"u4 2(disz)-kam 1(disz) sila4 {d}en-lil2 1(disz) sila4 {d}nin-lil2";"2nd day  1 lamb for Enlil  1 lamb for Ninlil";"when on my sweet stomach he has lain like his night boat like his thin boat he has finished";"1.012223"
"406";"ugula ur-{d}szakkan kiszib3 ur-{d}szara2 mu en ga-esz{ki} ba-hun";"foreman Urakkan  sealed document of Urara  year The lord of Gae was installed";"foreman Ur@@ ama under seal of e@@ ani year Suen king erected Big Stele for Enlil and Ninlil";"2.826521"
"407";"6(disz) masz2-gal gun3-a 3(disz) masz2 8(gesz2) 6(disz) ud5";"6 fullgrown billy goats speckled  3 billy goats  486 nanny goats";"6 fattened oxen good quality ma@@ dar@@ ia offering of the king for the third time";"2.445594"
"408";"3(gesz'u) 3(gesz2) 5(u) geme2 u4 1(disz)-sze3";"23 female laborer days";"3 bur3 surface at 9 each their seed grain 2 gur 3 ban2 2 12 sila3";"1.222797"
"409";"sa2-du11 lugal ki a-hu-we-er-ta ba-zi";"sa2du11offerings of the king  out of the account of Auwer  booked";"regular offerings of the royal crown with interest";"7.590970"
"410";"5(disz) gu2 gir ma2 lugal 5(asz) gu2 gir murgu2 gur8";"5  of the royal barge  5  of the";"5 for@@ rest@@ ers 1 overseer to Ur overseer Urara";"4.196115"
"411";"mu hu-uh2-nu-ri{ki} ba-hul {d}amar-{d}suen nita kal-ga";"year unuri was destroyed AmarSuen strong man";"year unuri was destroyed";"47.236655"
"412";"lugal an-ub-da limmu2-ba wa-qar-tum nin9-a-ni";"king of the four quarters Waqartum his sister";"king of the four corners Dad@@ u governor";"34.572078"
"413";"szunigin 5(disz) {ansze}kunga2-munus szunigin 2(disz) dusu2-nita2";"total 5 female kequids total 2 jackasses";"total 5 female ke@@ qu@@ ids total 2 jack@@ asses total 1 j@@ enny";"13.292418"
"414";"giri3 ur-tum-al iti ezem-mah 2(u) 7(disz) udu ki na-ah-szum-bala";"via UrTummal  month Grand Festival  27 sheep with Naumbala";"via the official office from the month mine year The wall was erected";"3.673527"
"415";"kiszib3 nam-zi-tar-ra i3-dub ambar-sur-ra-ta giri3 ur-{d}nun-gal dumu ensi2";"under seal of Namzitara from the depot ambarsurra via UrNungal son of the governor";"under seal of Nam@@ z@@ it@@ ara governor of Lagash";"11.896442"
"416";"1(u) gu2 gi 1(u) gu2 {gesz}ma-nu";"1 talents of reeds  1 talents of willow";"1 talents of reeds 1 talents of willow from e@@ ani";"67.865027"
"417";"iti u4 2(u) ba-zal ki na-lu5-ta";"of the month day 2 passed  from Nalus account";"Month Abe 21st day";"4.576507"
"418";"a2-bi u4 1(szar2) 3(gesz'u) 9(gesz2) 4(u) 6(disz) 1(u) gin2";"its labor 5986 days 1 shekels";"its labor 1 days labor of oxen drivers field work to be done";"7.347053"
"419";"a2-bi u4 2(u) 5(disz) 1/2(disz) 3(gesz'u) 2(u) sar {u2}kiszi17 ku5-ra2 2(u) sar-ta";"its labor 25 12 days  182 sar acacia cut at 2 sar a day";"its labor 21 work@@ er@@ days its labor of workmen free days 21 days";"6.285596"
"420";"8(disz) gurusz u4 6(disz)-sze3 zi3 ma2-a si-ga";"8 laborers for 6 workdays flour in the barge loaded";"8 laborers for 6 workdays flour in the barge loaded 1 workdays barge punted for 5 workdays barge unloaded";"48.245730"
"421";"zi-ga-am3 la2-ia3 2/3(disz) ma-na 7(disz) 1/2(disz) gin2 1(u) 7(disz) sze ku3";"booked out  the deficit 23 mana 7 12 shekels 17 grains silver";"booked out the deficit 23 mana 7 12 shekels 1 grain silver the royal name";"56.591193"
"422";"1(disz) sila4 e2-uz-ga mu-kux(DU) ARAD2-mu";"1 lamb  for the uzgahouse  delivery of ARADmu";"1 lamb for the goddess Ninlil 1 lamb for the goddess Ninlil";"21.200627"
"423";"sahar-bi 6(disz) sar 1(u) 6(disz) ninda gid2 1/2(disz) sar-ta";"its soil 6 sar  16 ninda long at 12 sar per ninda";"its soil 6 23 sar 15 ninda long at 12 sar per ninda";"59.230331"
"424";"dingir-i3-zu 5(disz) sila3 kasz 5(disz) sila3 ninda 5(disz) gin2 szum2";"for Dingirizu  5 sila3 beer 5 sila3 bread 5 shekels onions";"Se@@ ated in the mountain range of the mountain of uba stones Having adorned the dais of the mountain of uba stones My lord and king in the manner of her servant";"0.579986"
"425";"mu us2-sa {d}szu-{d}suen lugal uri5{ki}-ma-ke4 bad3 mar-tu mu-ri-iq-ti-id-ni-im mu-du3-a";"year following uSuen king of Ur the Amorite wall called mriqtidnim erected";"year after uSuen the king the Amorite wall erected 2 barig 1 ban2 9 sila3 sum@@ ac@@ cheese";"9.880783"
"426";"e2 lugal-igi u3 e2 ur-{d}utu mu";"the house of Lugaligi  and the house of UrUtu  year";"of Lagash the dog of Gatumdu";"5.484412"
"427";"u3 mu dumu-munus lugal ensi2 an-sza-an-na ba-an-tuku";"and  year The princess to the governor of Anan was married";"and year The princess to the governor of Anan married";"81.761290"
"428";"pisan-dub-ba im e2-tum u3 im didli en3-bi tar-re";"Basketoftablets   clay tablets in the house  and clay tablets singles enquiries";"Basketoftablets tablets completed legal cases of arakam the governor";"5.024351"
"429";"1(disz) udu u2 a tu5-a ... {d}en-ki";"1 sheep grassfed cleansing   Enki";"1 sheep grassfed cleansing of Eb@@ gal";"41.113362"
"430";"sag-nig2-gur11-ra-kam sza3-bi-ta 3(gesz'u) 1(gesz2) 5(u) 4(disz) a2 u4-du8-a geme2";"is the debit  Therefrom  1914 female laborer days labor of the free days of the female laborers";"are the debit There@@ from 1 talent 5 mana copper";"4.167458"
"431";"szunigin 1(bur3) 1(esze3) 2(iku) GAN2 1(u) la2 1/2(disz)-ta";"total 1 bur3 1 ee3 2 iku surface area at 1 less 12 each";"total 1 bur3 1 ee3 2 iku surface area at 1 less 12 each total 5 bur3 2 ee3 2 14 iku surface area at 1 each total 1 ee3 1 34 iku surface area at 1 each";"34.124977"
"432";"a-tu ra2-gaba maszkim 2(disz) udu niga {d}inanna unu{ki}";"Atu rider responsible official 2 sheep barleyfed for Inanna of Uruk";"for Atu from the frontier total 1 jug of common wort 1 ban2 barley per jug";"3.218583"
"433";"iti szu-esz-sza mu en-mah-gal-an-na en {d}nanna ba-hun";"month uea  year Enmagalana enpriestess of Nanna was installed";"month uea year Enmagalana priestess of Nanna was installed";"59.694918"
"434";"7(gesz2) 1(u) HAR {gesz}haszhur 1(u) 2(disz) HAR {gesz}pesz3";"43 AR objects of apple trees  12 AR objects of pear trees";"7 cranes 1 geese 7 birds U@@ ren@@ dur@@ sag oxen and sheep from dub x";"1.222797"
"435";"1(disz) gu4 2(u) udu";"total 1 ox 2 small cattle";"1 ox of 2 years from Uree 1 ox of 1 year";"7.495553"
"436";"iti 1(u) la2 1(disz)-kam he2-dab5 {gesz}tukul-e dab5-ba";"of the 9th month captives seized by the weapons";"month Harvest year after Kima was destroyed in month Br@@ icks to be returned";"2.839839"
"437";"u4 3(u) la2 1(disz)-kam mu-kux(DU) ab-ba-sa6-ga i3-dab5";"29th day  delivery  Abbasaga accepted";"13th day out of In@@ ta@@ eas account booked";"4.767707"
"438";"2(gesz2) 2(u) gurusz u4 1(disz)-sze3 mar-sa gub-ba";"14 workdays male laborers  at marsa stationed";"2 bur3 2 ee3 surface area 1 each its barley 126 gur field Gi@@ apin@@ ku@@ a";"1.143478"
"439";"1(asz) 1(barig) 3(ban2) sze gur lugal";"1 gur 1 barig 3 ban2 barley in the royal gur";"1 gur 1 barig 3 ban2 Bal@@ uga wages of the hirelings at the field U@@ ub";"29.282980"
"440";"szunigin 5(u) 6(disz) dumu 1(disz) 1/2(disz) ma-na-ta";"total 56 children 1 12 mina each";"together 5 sila ninda of sig@@ flour together 2@@ ban 7 sila ninda";"1.544528"
"441";"sza3 gurum2 lu2-... 3(disz) nin-dalla 3(disz) nin-ma2-gur8(TE)-re";"from the inspection of Lu  3 mana wool for Nindalla  3 mana wool for Ninmagure";"in the basket@@ oftablets being in the basket@@ oftablets being";"2.545072"
"442";"a-pi4-sal4{ki}-ta nibru{ki}-sze3 ma2 i3 ga ku6 nisi gid2-da u3 ma2 gur-ra";"from Apisal to Nippur barge with oil cheese fish and vegetables punted and barge returned";"out of Umma load to delivery of transfer carried";"2.447822"
"443";"kasz nag-sze3 giri3 nin-ha-ma-ti 1(disz) gu4 niga ba-usz2";"for beerdrinking  via Ninamati  1 ox barleyfed slaughtered";"with the lord their o@@ ars hung out with the lord their o@@ ars hung out";"1.222797"
"444";"pisan-dub-ba nig2-ka9-ak a2 buru14";"Basketoftablets  accounts of  labor of harvest";"Basketoftablets accounts of the labor of the labortroops labor of the labortroops";"15.851166"
"445";"iti ezem-sze-il2-la iti GAN2-masz iti 2(disz)-kam";"month Festivalgrainlifted and month GANma  a period of two months";"month Mu@@ udu year Suen is king";"4.278179"
"446";"szunigin 1(bur'u) 5(bur3) 2(iku) 1/2(iku) GAN2 1(u)-ta";"total 15 bur3 2 12 iku surface area at 1 each";"total 14 bur3 1 ee3 3 12 iku surface area at 1 each";"50.087184"
"447";"pisan-dub-ba nig2-ka9-ak ur-{d}nin-gesz-zi-da simug";"Basketoftablets  accounts  of UrNingezida the smith";"Basketoftablets accounts of Ur@@ Enlila manager of oxen";"20.556681"
"448";"szunigin 1(bur3) 2(esze3) 1(iku) 1/2(iku) GAN2 8(disz) 1/2(disz)-ta";"total 1 bur3 2 ee3 1 12 iku surface area at 8 12 each";"total 1 bur3 2 ee3 1 iku surface area at 8 12 each total 2 ee3 5 12 iku surface area at 8 12 each total 1 ee3 surface area at 1 each";"34.202913"
"449";"ab-ba-mu u3 ur-{d}lamma i3-gal2 mu en {d}inanna masz-e i3-pa3";"Abbamu an UrLamma  are here  year The enpriest of Inanna by goat was found";"and of Ur@@ nig are here year The enpriestess of Nanna by goat was found";"33.887144"
"450";"kiszib3 a-tu iti amar-a-a-si mu ur-bi2-lum{ki} ba-hul";"under seal of Atu  month Amarayasi  year Urbilum was destroyed";"under seal of Atu the superintendent month Festival of ulgi";"27.776190"
"451";"a-sza3-bi 1(u) 1/3(disz) gin2 1/2(disz) ninda gid2 3(disz) kusz3 dagal 2(disz) kusz3 bur3";"its volume 1 13 shekels  12 ninda the length 3 cubits the width 2 cubits the depth";"its volume 1 13 sar 12 ninda 1 cub@@ it the length 2 23 cubits the width 1 13 cubits the depth";"23.550062"
"452";"u3 zi-ga en-dingir-mu iti masz-da3-gu7-ta";"and credits  of Endingirmu  from month Gazelle feast";"and credits of the at@@ am@@ officials and restores seal of u@@ Erra";"11.498760"
"453";"guru7 a-pi4-sal4{ki}-sze3 im-zi 2(u) 4(disz) geme2 u4 1(disz)-sze3";"to the silo of Apisal moved  24 female laborer days";"Establishing grain in the field the fertile field the piling up of everything He was deciding this as a destiny for both Summer and Winter";"1.791171"
"454";"1(asz) gu2 3(u) 6(disz) ma-na siki";"1 talent 36 mana wool";"1 talent 36 mana wool from the storage facility in Nippur Dudu";"31.702331"
"455";"ugula ur-{d}iszkur-x  1(disz) lu2-kal-la sagi";"foreman   1 Lukalla the cupbearer";"foreman Ur@@ abba 1 acworker field Luara his son";"5.669791"
"456";"pisan-dub-ba nig2-ka9-ak lu2-{d}nin-gir2-su dumu i3-kal-la";"Basketoftablets  accounts of  LuNingirsu son of Ikalla";"Basketoftablets accounts of Lu@@ gal house of Ninura";"22.089591"
"457";"5(asz) dabin gur lugal 3(asz) zi3 sig15 gur";"5 gur flour according to the royal measure  3 gur roughground flour";"5 gur flour according to the royal measure 3 gur rough@@ ground flour 3 gur IM regular quality 5 gur spr@@ outed malt 2 gur IM high quality";"32.590950"
"458";"szunigin 1(bur'u) 1(bur3) 1(esze3) 5(iku) 1/2(iku) GAN2 1(u)-ta";"total 11 bur3 1 ee3 5 12 iku surface area at 1 each";"total 14 bur3 1 ee3 3 12 iku surface area at 1 each";"59.230331"
"459";"1(disz) {munus}asz2-gar3 niga e2-a-i3-li2 mu-kux(DU) na-sa6 i3-dab5";"1 fattened female kid from Eail  as delivery Nasa accepted";"1 female kid grainfed fine second quality 2 sheep";"9.442944"
"460";"szunigin 2(disz) 5/6(disz) ma-na 1/2(disz) gin2 4(disz) sze ku3-babbar";"Total 2 56 mana 12 shekel 4 grains of silver";"total 2 56 mana 7 12 shekels 15 grains silver";"18.575058"
"461";"1(disz) masz2 gub ... 3(disz) {munus}asz2-gar3 gub ...";"1 male kid   3 female kids";"1 billy goat fullgrown 5 billy goats from LuBaba total 13";"3.747777"
"462";"1(u) 1(disz) gurusz 1(disz) gurusz a2 1/2(disz)";"11 male laborers  1 male laborer 12";"1 bur@@ u 1 bur3 1 ee3 3 iku field area harrowing 2 times at 1 ee3 a day";"2.024446"
"463";"iti masz-da3-gu7 mu us2-sa {d}amar-{d}suen lugal";"month Gazellefeast  year after AmarSuen is king";"month Gazelle eating year after uSuen the king of Ur the Amorite wall m@@ uri@@ q@@ tid@@ nim erected";"4.814972"
"464";"5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga-ta";"5 shekels onions 3 shekels oil 2 shekels alkaliplant each";"5 shekels for aku@@ ge son of ar@@ aga 5 shekels for aku@@ ge son of ar@@ aga";"4.753622"
"465";"lugal-si-NE-e 1(u) gur ur-{gesz}gigir";"LugalsiNEe  1 gur  Urgigir";"Mes@@ ilim king of Ki beloved son";"3.283637"
"466";"lu2-kal-la engar nu-banda3-gu4 lugal-a2-zi-da gu4 {d}gu-la";"Lukalla the plowman  oxen manager Lugalazida  oxen of Gula";"Lukalla the scribe son of UrE@@ e chief livestock administrator";"9.287529"
"467";"nig2-dab5 aga3 lugal ki li-sze-na giri3 ur-{d}da-mu";"nigdaboffering of the royal crown with Liena  via UrDamu";"with Lukalla 2 male laborers overseer ARADmu";"4.935158"
"468";"ki lu2-gi-na-ta 3(disz) ma-na uruda ki-la2 {uruda}gur10 sumun 2(u)-kam";"from Lugina  3 minas of copper  weight of 2 old sickles";"from among the deliveries the 9th day";"3.708659"
"469";"nig2-ka9-ak lu2-sa6-i3-zu iti sig4-{gesz}i3-szub-ba-ga2-ra mu us2-sa ha-ar-szi{ki} ba-hul";"Account of Lusaizu  month Bricks cast in moulds month 2  year following Hari was destroyed AmarSuen 1";"Sealed tablet of Lugal@@ he@@ gal 195 workdays male laborers irrigation work in the field Construc@@ ted@@ wall in the Inc@@ ant@@ ation@@ priests field and in the field Her@@ der@@ sof@@ Lu@@ sag";"1.294453"
"470";"ga-ar3-bi 3(ban2) mu us2-sa e2 puzur4-isz-{d}da-gan ba-du3 mu us2-sa-bi";"their kak cheese 3 ban2  year after The household PuzriDagan was erected year after that";"their kak cheese 3 ban2 year The household PuzriDagan was erected";"56.535241"
"471";"6(disz) gurusz ugula lugal-ku3-zu 3(disz) gurusz ugula szesz-kal-la";"6 male laborers foreman Lugalkuzu  3 male laborers foreman ekalla";"6 male laborers foreman Al@@ lap@@ al@@ il inspection of the second day";"19.338531"
"472";"1(disz) nin-mu-si-i3-sa2 dumu-ni-me usz2 nin-inim-gi-na";"and 1 for Ninmusisa  being her children  dead Nininimgina";"1 UrNin@@ su 1 L@@ ugula 1 Nam@@ z@@ it@@ ara";"3.747777"
"473";"u4 3(disz)-sze3 ma2 su3 gid2-da diri-ga";"3 workdays empty barge punted floated";"when he had established it Eannatum Eannatum";"3.283637"
"474";"3(u) 7(disz) kusz udu sa2-du11 {d}szara2 |KI.AN|{ki}";"37 sheephides  regular offerings of ara of KIAN";"3 hides of calf yo@@ kes 4 tails of oxen";"4.990050"
"475";"2(ban2) 4(disz) sila3 duh u4 3(u)-sze3";"2 ban2 4 sila3 of bran  for 3 days";"2 ban2 4 sila3 plant oil for o@@ iling garments";"27.776190"
"476";"iti e2-iti-6(disz) mu en-unu6-gal-an-na {d}inanna ba-hun";"month Monthsix  year Enunugalana of Inanna was installed";"month First fruits year following arum was destroyed";"7.267884"
"477";"3(u) 6(asz) gu2 3(u) 6(disz) 5/6(disz) ma-na 7(disz) gin2 siki";"36 talents 36 56 mina 7 shekels of wool";"3 barges 6 gur capacity 2 barges 6 gur capacity for straw";"1.693249"
"478";"la2-ia3 7(gesz2) 2(u) 8(disz) gurusz u4 1(disz)-sze3";"the deficit 448 workdays male laborers";"the deficit 7 shekels less 12 grains silver labor of flour";"7.495553"
"479";"2(u) 2(disz) gurusz u4 1(disz)-sze3 ga2-nun gaba-kar-ra-ta gu2 i7 idigna-sze3 gi ga6-ga2";"22 male laborer workdays  from the storage facility of Gabakara to the bank of the river Tigris reed transported";"2 gur 2 barig 3 ban2 under seal of Abba@@ kala 2 gur 2 barig 3 ban2 under seal of Abba@@ kala superintendent Ur@@ nin@@ bara";"1.717906"
"480";"nu-banda3-gu4 szesz-kal-la dumu da-da 2(ban2) 5(disz) dumu a-da-ga";"the oxen driver of ekalla son of Dada  2 ban2 5 sila3 son of Adaga";"oxen manager ekalla son of Tir@@ gu foreman Abbagina";"9.791290"
"481";"szu ba-ti iti min-esz3 mu en {d}nanna masz-e i3-pa3";"receive  month  7th month Umma calender year The priestess of Nanna with a goat was determined ulgi 43";"did Luduga receive month mine 5 gur flour according to the royal measure";"4.205517"
"482";"kiszib3 lu2-{d}nin-gir2-su i3-dub inim-ma-dingir-ta 3(gesz'u) 3(u) 5(asz) 5(ban2) gur";"under seal of LuNingirsu from the depot Inimadingir 1835 gur 5 ban2";"under seal of LuNingirsu from the depot e@@ 2@@ duru@@ 5@@ Nane 18 gur LuNingirsu";"41.374412"
"483";"a-kal-la dub-sar dumu ur-nigar{gar}";"Akalla  scribe  son of Urnigar";"Akalla scribe son of Urnigar cattle manager";"61.478815"
"484";"szunigin duh-bi 2(asz) 2(barig) gur ki inim-{d}szara2 sza3 umma{ki}";"the total its bran 2 gur 2 barig  from Inimara in Umma";"for duh-bi from the big@@ nail in the assembly and wine for you";"4.065425"
"485";"esz3-esz3 e2-u4-1(u) 5(disz) iti u4 1(u) 3(disz) ba-zal";"Temples ceremony HouseofDay15  the month day 13 passed";"esz3-esz3 workdays into the M@@ ans House and celebrated the week@@ festival";"3.386499"
"486";"iti ezem-{d}nin-a-zu mu us2-sa ur-bi2-lum{ki} ba-hul";"Month festival of the Ninazu  year after Urbilum was destroyed";"month festival of Ninazu year after Kima was destroyed";"23.341654"
"487";"mu si-mu-ru-um{ki} u3 lu-lu-bu{ki} a-ra2 1(u) la2 1(disz)-kam-asz ba-hul";"year Simurum and Lulubu were destroyed for the 9th time";"year Simurrum was destroyed a 2nd time year ari was destroyed";"4.932352"
"488";"iti ... mu si-mu-ru-um{ki} ba-hul ur-{d}ma-mi";"month   year Simurrum was destroyed  UrMami";"month year Simurrum was destroyed Ur@@ Ur@@ bar@@ tab scribe";"39.281465"
"489";"ma2 du8-a u3 uszur-bar {d}nin-mar{ki}-ka mu 3(disz)-a a-ra2 1(disz)-am3";"for the caulked boat and the outer district of Ninmar in three years for the first time";"From the Kaz@@ all@@ u canal to the Mountain Range of its northern side";"3.016552"
