"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"376";"1(disz) ... {d}nin-hur-sag 1(disz) ... {d}nusku";"1  for Ninursag  1  for Nusku";"1 to Saggirgal total 9 less 2 pigs";"5.522398"
"377";"lugal an-ub-da limmu2-ba da-x-x-za-ti-da dub-sar";"king of the four corners Dazitida scribe";"king of the four corners to uSinanaSintakil his servant";"44.632361"
"378";"1(disz) gu4 1(u) 6(disz) udu";"total 1 ox 16 small cattle";"1 ox 29 billy goats";"17.491651"
"379";"pisan-dub-ba udu gukkal gub-ba zu2-si-ka ku4-ra";"Basketoftablets  sheep fattailed sheep stationed  of ivory sent in";"Basketoftablets sheep fattailed sheep grand totals from Girsu";"30.509752"
"380";"1(disz) masz2-gal 1(disz) masz2 {d}szul-gi-ha-ma-ti 1(disz) x ...-gal2";"1 fullgrown male goat 1 male goat  ulgiamati  1";"1 adult billy goats 1 billy goat iram the captain";"5.522398"
"381";"2(disz) masz2 szu-gid2 e2 muhaldim-sze3 1(disz) dusu2-munus ba-usz2 mu ur-ra-sze3";"2 goats as provisions for the kitchen  1 female equid slaughtered for the dogs";"2 goats ugid for the kitchen delivery of the soldiers";"13.779555"
"382";"a2-bi 2(disz) gin2-ta ur-{d}da-mu ugula su-su-dam";"the labor 2 shekels  to UrDamu  the foreman to be replaced";"its labor 2 days work of hirelings at 6 sila3 a day";"6.772997"
"383";"2(ban2) zi3 gu2-gal ku3-bi 2(u) 4(disz) sze";"2 ban2 of chickpea flour  its silver 24 grains";"2 ban2 of flour cupbearer from Ludingira under seal of the governor";"13.545994"
"384";"ama ki-ag2-ga2-ni ARAD2-da-ni-ir in-na-ba";"his Suens beloved mother his servant he gifted this seal";"his master for the life";"3.929753"
"385";"2(disz) kusz szu-dulx(|URxA|) amar 2(disz) ad7 gu4";"2 hides of calves yokes  2 carcasses of oxen";"2 hides of oxen yokes tendon of 2 oxen";"24.274589"
"386";"e2-kiszib3-ba a2-ti-da-za3-gu2-la2 3(u) 3(asz) gu2 1(u) 4(disz) 5/6(disz) ma-na siki";"the warehouse AtiDazagula  33 talents 14 56 mana wool";"wool of Apisal the warehouse Dazagula and 4 talents 9 mana black wool";"7.768563"
"387";"e2 usz-bar e2-gal u3 e2 usz-bar nin-dingir";"house of weavers of the palace and house of weavers of the priestess";"house of the weavers are here year";"7.882750"
"388";"1(esze3) GAN2 gesz-ur3-ra 1(gesz2) gurusz al 5(disz) sar-ta";"1 ee3 land for harrowing  6 workers each hoeing 5 sar";"1 ee3 land for harrowing 6 workers each hoeing 5 sar";"100.000000"
"389";"i3-dab5 iti szu-esz5-sza mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"receive  month uea   year AmarSuen the king Urbilum destroyed";"accepted month uea year unuri was destroyed";"19.740631"
"390";"sza3 bala-a mu a-ra2 2(disz)-kam sza-asz-szu2-ru-um ba-hul";"part of the bala  year A 2nd time arum was destroyed";"in bala stationed month muudu 16 labortroops for 3 days";"3.796802"
"391";"6(asz) 1(ban2) gazi gur ba-ri2-ga 2(ban2) im-tur";"6 gur 1 ban2 sumac  the barig reduced by 2 ban2";"6 gur 1 barig 5 ban2 17 12 shekels butter oil";"15.851166"
"392";"1(iku) 1/4(iku) GAN2 2(asz) lu2-du10-ga 1(esze3) GAN2 4(barig) igi-husz";"1 14 iku field area 2 gur Luduga  1 ee3 field area 4 barig Igihu";"1 14 iku the surface of the orchard there are 14 date palms";"9.859082"
"393";"4(bur3) 2(esze3) 5(iku) GAN2 1(u)-ta sze-bi 1(gesz2) 9(asz) gur";"4 bur3 2 ee3 5 iku surface area at 1 each  its barley 69 gur";"4 bur3 2 ee3 5 14 iku surface area at 1 less 1 each its barley 2 gur field arahuma";"47.975435"
"394";"sza3 gir2-su{ki} i3-gal2 mu {gesz}gu-za {d}en-lil2-la2 ba-dim2";"in Girsu  are here  year The chair of Enlil was fashioned";"in Girsu are here year was destroyed";"36.337289"
"395";"an-na-hi-li-bi kuruszda dumu {d}utu-ge6";"Anailibi  son of Utuge";"In@@ sul@@ ting hurtful to another person hated by his colleagues";"1.873888"
"396";"iti min3-esz3 u4 6(disz)-kam mu {d}szu-{d}suen lugal-e na-ru2-a-mah {d}en-lil2 {d}nin-lil2-ra mu-ne-du3";"month mine  6th day  year Suen the king the great stele for Enlil and Ninlil erected";"month mine 15 sheep grainfed at 1 12 sila3 each its barley 22 gur 2 barig 3 ban2";"4.295382"
"397";"nita kal-ga lugal uri5{ki}-ma lugal ki-en-gi ki-uri-ka-sze3";"the mighty man  king of Ur  and King of Sumer and Akkad";"the mighty man king of Ur and king of Sumer and Akkad";"73.488892"
"398";"s,a-li 3(disz) sila3 kasz 2(disz) sila3 ninda 5(disz) gin2 szum2";"for alli  3 sila3 beer 2 sila3 bread 5 shekels onions";"from s account booked out Month Great Festival 9th month Drehem calendar";"1.693249"
"399";"2(disz) {munus}asz2-gar3 gub ... ($ blank space $) 1(u) la2 1(disz)";"2 female kids  subtotal 9";"2 female kids delivery and to give";"24.446151"
"400";"lugal an-ub-da limmu2-ba li-bur-an-ne2-{d}suen sukkal nam-dumu";"king of the four corners  is your servant  is your servant";"king of the four corners uErra scribe";"34.718201"
"401";"mu-kux(DU) la2-ia3 1(szar'u) 3(szar2) 4(gesz'u) 3(gesz2) 2(u) 7(asz) 3(barig) 2(ban2) gur";"delivery  the deficit 4947 gur 3 barig 2 ban2";"deliveries the deficit 13 mana 2 less 14 shekels account of Abbamu the plowman 1 gur 3 barig 4 ban2 the seed grain 1 gur 2 barig 3 ban2 their fodder of sheep";"5.718217"
"402";"mu {d}amar-{d}suen lugal u3 mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"year AmarSuen is king and year AmarSuen the king Urbilum destroyed";"year AmarSuen the king destroyed Urbilum from the governor under seal of Ikalla";"21.401603"
"403";"giri3 lugal-inim-gi-na n 2(disz) kun gu4";"via Lugalinimgina  n  2 tails of oxen";"via Lugalinimgina deficit 2 tails of oxen";"48.892302"
"404";"sze-bi 4(u) 2(asz) 2(barig) gur a-sza3 ugur2-tur";"its barley 42 gur 2 barig  field Ururtur";"its barley 24 gur 3 barig field Hillockofplantoil";"16.515822"
"405";"u4 2(disz)-kam 1(disz) sila4 {d}en-lil2 1(disz) sila4 {d}nin-lil2";"2nd day  1 lamb for Enlil  1 lamb for Ninlil";"When I ro@@ used myself from the cultic area like a pirig creature It was in the Egalmah temple of Ninegala";"0.908042"
"406";"ugula ur-{d}szakkan kiszib3 ur-{d}szara2 mu en ga-esz{ki} ba-hun";"foreman Urakkan  sealed document of Urara  year The lord of Gae was installed";"foreman LugalEmae under seal of Adumu year The boat of Enki was caulked";"8.130851"
"407";"6(disz) masz2-gal gun3-a 3(disz) masz2 8(gesz2) 6(disz) ud5";"6 fullgrown billy goats speckled  3 billy goats  486 nanny goats";"6 bucks from outside 1 billy goat 14 shekels each";"4.515184"
"408";"3(gesz'u) 3(gesz2) 5(u) geme2 u4 1(disz)-sze3";"23 female laborer days";"3 bur3 1 ee3 3 iku field at 11 12 each";"1.873888"
"409";"sa2-du11 lugal ki a-hu-we-er-ta ba-zi";"sa2du11offerings of the king  out of the account of Auwer  booked";"from among the deliveries the 9th day";"4.410364"
"410";"5(disz) gu2 gir ma2 lugal 5(asz) gu2 gir murgu2 gur8";"5  of the royal barge  5  of the";"5 talents of gypsum its silver 13 shekel";"6.567275"
"411";"mu hu-uh2-nu-ri{ki} ba-hul {d}amar-{d}suen nita kal-ga";"year unuri was destroyed AmarSuen strong man";"year unuri was destroyed total 3 sheep";"41.113362"
"412";"lugal an-ub-da limmu2-ba wa-qar-tum nin9-a-ni";"king of the four quarters Waqartum his sister";"king of the four corners Nawirilim courrier doorman";"34.572078"
"413";"szunigin 5(disz) {ansze}kunga2-munus szunigin 2(disz) dusu2-nita2";"total 5 female kequids total 2 jackasses";"total 5 female kequids total 2 jackasses total 1 jenny";"63.894310"
"414";"giri3 ur-tum-al iti ezem-mah 2(u) 7(disz) udu ki na-ah-szum-bala";"via UrTummal  month Grand Festival  27 sheep with Naumbala";"via Igizigalana older sister of Enlil with Ninursag";"5.795600"
"415";"kiszib3 nam-zi-tar-ra i3-dub ambar-sur-ra-ta giri3 ur-{d}nun-gal dumu ensi2";"under seal of Namzitara from the depot ambarsurra via UrNungal son of the governor";"under seal of Kas set under seal of Urara water poured";"11.412736"
"416";"1(u) gu2 gi 1(u) gu2 {gesz}ma-nu";"1 talents of reeds  1 talents of willow";"1 talents of reeds 1 talents of willow from eani";"75.983569"
"417";"iti u4 2(u) ba-zal ki na-lu5-ta";"of the month day 2 passed  from Nalus account";"month FestivalofAn 17th day passed";"6.316906"
"418";"a2-bi u4 1(szar2) 3(gesz'u) 9(gesz2) 4(u) 6(disz) 1(u) gin2";"its labor 5986 days 1 shekels";"its labor 1 days labor of oxen drivers field work to be done";"7.347053"
"419";"a2-bi u4 2(u) 5(disz) 1/2(disz) 3(gesz'u) 2(u) sar {u2}kiszi17 ku5-ra2 2(u) sar-ta";"its labor 25 12 days  182 sar acacia cut at 2 sar a day";"its labor 25 days 22 days its barley 2 barig 3 ban2 for the new year";"10.343603"
"420";"8(disz) gurusz u4 6(disz)-sze3 zi3 ma2-a si-ga";"8 laborers for 6 workdays flour in the barge loaded";"8 laborers for 6 workdays flour in the barge loaded 1 workdays barge punted for 5 workdays barge unloaded";"48.245730"
"421";"zi-ga-am3 la2-ia3 2/3(disz) ma-na 7(disz) 1/2(disz) gin2 1(u) 7(disz) sze ku3";"booked out  the deficit 23 mana 7 12 shekels 17 grains silver";"booked out the deficit 23 mana 2 12 shekels silver Lu the foreman";"44.082319"
"422";"1(disz) sila4 e2-uz-ga mu-kux(DU) ARAD2-mu";"1 lamb  for the uzgahouse  delivery of ARADmu";"1 lamb for uzgahouse delivery of Dukra ARADmu was enforcer";"27.301209"
"423";"sahar-bi 6(disz) sar 1(u) 6(disz) ninda gid2 1/2(disz) sar-ta";"its soil 6 sar  16 ninda long at 12 sar per ninda";"its soil 6 23 sar 15 ninda long at 12 sar per ninda";"59.230331"
"424";"dingir-i3-zu 5(disz) sila3 kasz 5(disz) sila3 ninda 5(disz) gin2 szum2";"for Dingirizu  5 sila3 beer 5 sila3 bread 5 shekels onions";"for he2-ma-@@ I shall bring its siskur rites for you I shall establish for you";"2.627962"
"425";"mu us2-sa {d}szu-{d}suen lugal uri5{ki}-ma-ke4 bad3 mar-tu mu-ri-iq-ti-id-ni-im mu-du3-a";"year following uSuen king of Ur the Amorite wall called mriqtidnim erected";"year after Suen king of Ur Great Stele for Enlil and Ninlil erected";"13.065113"
"426";"e2 lugal-igi u3 e2 ur-{d}utu mu";"the house of Lugaligi  and the house of UrUtu  year";"their labor 1296 days are the debit";"4.278179"
"427";"u3 mu dumu-munus lugal ensi2 an-sza-an-na ba-an-tuku";"and  year The princess to the governor of Anan was married";"and the estate of the father the betrothal gift the betrothal gift";"4.456883"
"428";"pisan-dub-ba im e2-tum u3 im didli en3-bi tar-re";"Basketoftablets   clay tablets in the house  and clay tablets singles enquiries";"Basketoftablets tablets chambers threshed barley";"3.826166"
"429";"1(disz) udu u2 a tu5-a ... {d}en-ki";"1 sheep grassfed cleansing   Enki";"1 sheep grassfed cleansing of NinDaLagash";"50.813275"
"430";"sag-nig2-gur11-ra-kam sza3-bi-ta 3(gesz'u) 1(gesz2) 5(u) 4(disz) a2 u4-du8-a geme2";"is the debit  Therefrom  1914 female laborer days labor of the free days of the female laborers";"are the debit Therefrom 3 gur 1 barig 5 ban2 1 sila3 barley";"8.453215"
"431";"szunigin 1(bur3) 1(esze3) 2(iku) GAN2 1(u) la2 1/2(disz)-ta";"total 1 bur3 1 ee3 2 iku surface area at 1 less 12 each";"total 1 bur3 1 ee3 2 iku surface area at 1 less 12 each total 5 bur3 2 ee3 2 14 iku surface area at 1 less 1 each total its barley 361 gur 1 barig";"36.105260"
"432";"a-tu ra2-gaba maszkim 2(disz) udu niga {d}inanna unu{ki}";"Atu rider responsible official 2 sheep barleyfed for Inanna of Uruk";"did Atu the chief minister of Enlil receive via NurSuen scribe";"4.456883"
"433";"iti szu-esz-sza mu en-mah-gal-an-na en {d}nanna ba-hun";"month uea  year Enmagalana enpriestess of Nanna was installed";"month uea year Enmagalana priestess of Nanna was installed";"59.694918"
"434";"7(gesz2) 1(u) HAR {gesz}haszhur 1(u) 2(disz) HAR {gesz}pesz3";"43 AR objects of apple trees  12 AR objects of pear trees";"7 2@@ 5@@ 92 bur3 1 ee3 3 12 iku surface area at 1 less 1 each";"2.286957"
"435";"1(disz) gu4 2(u) udu";"total 1 ox 2 small cattle";"1 ox 25 sheep 55 fullgrown billy goats";"11.044796"
"436";"iti 1(u) la2 1(disz)-kam he2-dab5 {gesz}tukul-e dab5-ba";"of the 9th month captives seized by the weapons";"months in Nippur months in Nippur months in Nippur";"2.383854"
"437";"u4 3(u) la2 1(disz)-kam mu-kux(DU) ab-ba-sa6-ga i3-dab5";"29th day  delivery  Abbasaga accepted";"its struck head 2 gur 3 13 sila3 per day";"4.196115"
"438";"2(gesz2) 2(u) gurusz u4 1(disz)-sze3 mar-sa gub-ba";"14 workdays male laborers  at marsa stationed";"2 less 2 woolsheep for 1 sheep monthly barley 5 ban2 each";"1.693249"
"439";"1(asz) 1(barig) 3(ban2) sze gur lugal";"1 gur 1 barig 3 ban2 barley in the royal gur";"1 gur 1 barig 3 ban2 barley in the royal gur deficit of the barley of the field of Iriul Ludingira the son of";"41.979381"
"440";"szunigin 5(u) 6(disz) dumu 1(disz) 1/2(disz) ma-na-ta";"total 56 children 1 12 mina each";"together 5 sila ninda of sigflour together 2ban 7 sila ninda";"1.873888"
"441";"sza3 gurum2 lu2-... 3(disz) nin-dalla 3(disz) nin-ma2-gur8(TE)-re";"from the inspection of Lu  3 mana wool for Nindalla  3 mana wool for Ninmagure";"in days of yore when the necessary things had been for the first time properly cared for";"3.234245"
"442";"a-pi4-sal4{ki}-ta nibru{ki}-sze3 ma2 i3 ga ku6 nisi gid2-da u3 ma2 gur-ra";"from Apisal to Nippur barge with oil cheese fish and vegetables punted and barge returned";"from Apisal to Nippur barge with oil and cheese punted oil and cheese brought into the royal estate and barge returned";"36.307161"
"443";"kasz nag-sze3 giri3 nin-ha-ma-ti 1(disz) gu4 niga ba-usz2";"for beerdrinking  via Ninamati  1 ox barleyfed slaughtered";"beer loaf per ban2 1 baked";"5.815868"
"444";"pisan-dub-ba nig2-ka9-ak a2 buru14";"Basketoftablets  accounts of  labor of harvest";"Basketoftablets accounts of the labor of the labortroops labor of the labortroops";"15.851166"
"445";"iti ezem-sze-il2-la iti GAN2-masz iti 2(disz)-kam";"month Festivalgrainlifted and month GANma  a period of two months";"the orchard of amarmn from amarmn the lord of the orchard";"3.747777"
"446";"szunigin 1(bur'u) 5(bur3) 2(iku) 1/2(iku) GAN2 1(u)-ta";"total 15 bur3 2 12 iku surface area at 1 each";"total 15 bur3 2 12 iku surface area at 1 each total its barley 633 gur 1 barig 3 ban2";"51.086369"
"447";"pisan-dub-ba nig2-ka9-ak ur-{d}nin-gesz-zi-da simug";"Basketoftablets  accounts  of UrNingezida the smith";"Basketoftablets accounts of the governor of Girsu";"26.269099"
"448";"szunigin 1(bur3) 2(esze3) 1(iku) 1/2(iku) GAN2 8(disz) 1/2(disz)-ta";"total 1 bur3 2 ee3 1 12 iku surface area at 8 12 each";"total 1 bur3 2 ee3 1 34 iku surface area at 1 less 12 each total 5 bur3 1 12 iku surface area at 1 less 1 each total its barley 241 gur 4 barig 3 ban2";"25.652608"
"449";"ab-ba-mu u3 ur-{d}lamma i3-gal2 mu en {d}inanna masz-e i3-pa3";"Abbamu an UrLamma  are here  year The enpriest of Inanna by goat was found";"from Abbamu and 1 gur 3 barig 1 ban2";"2.735488"
"450";"kiszib3 a-tu iti amar-a-a-si mu ur-bi2-lum{ki} ba-hul";"under seal of Atu  month Amarayasi  year Urbilum was destroyed";"from Atu did he erect for them";"4.278179"
"451";"a-sza3-bi 1(u) 1/3(disz) gin2 1/2(disz) ninda gid2 3(disz) kusz3 dagal 2(disz) kusz3 bur3";"its volume 1 13 shekels  12 ninda the length 3 cubits the width 2 cubits the depth";"its volume 1 shekels 1 12 ninda 2 cubits the length the measurements are unfinished";"18.541466"
"452";"u3 zi-ga en-dingir-mu iti masz-da3-gu7-ta";"and credits  of Endingirmu  from month Gazelle feast";"and credits Utamiarram month Gazellefeast";"12.975850"
"453";"guru7 a-pi4-sal4{ki}-sze3 im-zi 2(u) 4(disz) geme2 u4 1(disz)-sze3";"to the silo of Apisal moved  24 female laborer days";"seized grain from the field Babatursu via LugalNigine";"4.300848"
"454";"1(asz) gu2 3(u) 6(disz) ma-na siki";"1 talent 36 mana wool";"1 kor barley each 2 sila bread each 4 sila beer each";"3.386499"
"455";"ugula ur-{d}iszkur-x  1(disz) lu2-kal-la sagi";"foreman   1 Lukalla the cupbearer";"foreman of the guards for the life of Mes@@ kigala";"4.990050"
"456";"pisan-dub-ba nig2-ka9-ak lu2-{d}nin-gir2-su dumu i3-kal-la";"Basketoftablets  accounts of  LuNingirsu son of Ikalla";"Basketoftablets accounts of ploughs workmen extra under foreman Luara son of Duga";"15.851166"
"457";"5(asz) dabin gur lugal 3(asz) zi3 sig15 gur";"5 gur flour according to the royal measure  3 gur roughground flour";"5 gur flour according to the royal measure 3 gur roughground flour 3 gur IM regular quality 5 gur sprouted malt 2 gur IM high quality";"42.657068"
"458";"szunigin 1(bur'u) 1(bur3) 1(esze3) 5(iku) 1/2(iku) GAN2 1(u)-ta";"total 11 bur3 1 ee3 5 12 iku surface area at 1 each";"total 11 bur3 1 ee3 3 12 iku surface area at 1 less 1 each total 5 bur3 1 12 iku surface area at 1 less 1 each total its barley 241 gur 4 barig 3 ban2";"23.146752"
"459";"1(disz) {munus}asz2-gar3 niga e2-a-i3-li2 mu-kux(DU) na-sa6 i3-dab5";"1 fattened female kid from Eail  as delivery Nasa accepted";"1 female kid from x@@ men 1 nanny";"17.203391"
"460";"szunigin 2(disz) 5/6(disz) ma-na 1/2(disz) gin2 4(disz) sze ku3-babbar";"Total 2 56 mana 12 shekel 4 grains of silver";"total 2 56 sila3 18 shekels kak cheese 4 ban2 6 23 sila3 5 shekels butter oil";"5.061867"
"461";"1(disz) masz2 gub ... 3(disz) {munus}asz2-gar3 gub ...";"1 male kid   3 female kids";"1 billy goat fullgrown 5 billy goats from LuBaba total 13";"3.747777"
"462";"1(u) 1(disz) gurusz 1(disz) gurusz a2 1/2(disz)";"11 male laborers  1 male laborer 12";"1 male worker 5 ban2 5 sila3 1 male worker 3 ban2 3 sila3";"6.285596"
"463";"iti masz-da3-gu7 mu us2-sa {d}amar-{d}suen lugal";"month Gazellefeast  year after AmarSuen is king";"month Gazelle feast year after The throne of Enlil was fashioned";"8.295194"
"464";"5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga-ta";"5 shekels onions 3 shekels oil 2 shekels alkaliplant each";"5 shekels onions 3 shekels oil 2 shekels alkaliplant each";"100.000000"
"465";"lugal-si-NE-e 1(u) gur ur-{gesz}gigir";"LugalsiNEe  1 gur  Urgigir";"lugal-si-NE-e scribe son of Atu";"5.341088"
"466";"lu2-kal-la engar nu-banda3-gu4 lugal-a2-zi-da gu4 {d}gu-la";"Lukalla the plowman  oxen manager Lugalazida  oxen of Gula";"oxen manager Urrani foreman LuUtu 2 bur3 surface area at 1 12 each";"6.178111"
"467";"nig2-dab5 aga3 lugal ki li-sze-na giri3 ur-{d}da-mu";"nigdaboffering of the royal crown with Liena  via UrDamu";"nigdaboffering of a sa@@ flour with the zabardab via Hu@@ ba";"9.425160"
"468";"ki lu2-gi-na-ta 3(disz) ma-na uruda ki-la2 {uruda}gur10 sumun 2(u)-kam";"from Lugina  3 minas of copper  weight of 2 old sickles";"from the storage facility in Nippur Dudu received";"3.795485"
"469";"nig2-ka9-ak lu2-sa6-i3-zu iti sig4-{gesz}i3-szub-ba-ga2-ra mu us2-sa ha-ar-szi{ki} ba-hul";"Account of Lusaizu  month Bricks cast in moulds month 2  year following Hari was destroyed AmarSuen 1";"accounts of Lusaizu year unuri was destroyed";"4.706922"
"470";"ga-ar3-bi 3(ban2) mu us2-sa e2 puzur4-isz-{d}da-gan ba-du3 mu us2-sa-bi";"their kak cheese 3 ban2  year after The household PuzriDagan was erected year after that";"their kak cheese 3 ban2 year after The household PuzriDagan was erected";"77.880078"
"471";"6(disz) gurusz ugula lugal-ku3-zu 3(disz) gurusz ugula szesz-kal-la";"6 male laborers foreman Lugalkuzu  3 male laborers foreman ekalla";"6 male laborers foreman Allapalil inspection of the second day";"26.269099"
"472";"1(disz) nin-mu-si-i3-sa2 dumu-ni-me usz2 nin-inim-gi-na";"and 1 for Ninmusisa  being her children  dead Nininimgina";"1 for Geme2an daughter of Ninbazi";"9.846052"
"473";"u4 3(disz)-sze3 ma2 su3 gid2-da diri-ga";"3 workdays empty barge punted floated";"When the little winds are to go in the city When big winds are to go in the desert I am Ezina born for the hero who will never cease";"0.620747"
"474";"3(u) 7(disz) kusz udu sa2-du11 {d}szara2 |KI.AN|{ki}";"37 sheephides  regular offerings of ara of KIAN";"3 silo manager 12 scribe of plow oxen";"5.522398"
"475";"2(ban2) 4(disz) sila3 duh u4 3(u)-sze3";"2 ban2 4 sila3 of bran  for 3 days";"2 ban2 4 sila3 barley flour from the he2-gal2";"29.847459"
"476";"iti e2-iti-6(disz) mu en-unu6-gal-an-na {d}inanna ba-hun";"month Monthsix  year Enunugalana of Inanna was installed";"month Barley at the dock 15 sheep grainfed at 1 12 sila3 each";"3.089055"
"477";"3(u) 6(asz) gu2 3(u) 6(disz) 5/6(disz) ma-na 7(disz) gin2 siki";"36 talents 36 56 mina 7 shekels of wool";"36 gur barley 3 gur 1 barig 5 ban2 from UrEninnu";"3.747777"
"478";"la2-ia3 7(gesz2) 2(u) 8(disz) gurusz u4 1(disz)-sze3";"the deficit 448 workdays male laborers";"the deficit 7 shekels less 12 grains silver labor of flour";"7.495553"
"479";"2(u) 2(disz) gurusz u4 1(disz)-sze3 ga2-nun gaba-kar-ra-ta gu2 i7 idigna-sze3 gi ga6-ga2";"22 male laborer workdays  from the storage facility of Gabakara to the bank of the river Tigris reed transported";"22 days like a female worker diminished sustenance The sick one made better ie healed";"2.012830"
"480";"nu-banda3-gu4 szesz-kal-la dumu da-da 2(ban2) 5(disz) dumu a-da-ga";"the oxen driver of ekalla son of Dada  2 ban2 5 sila3 son of Adaga";"oxenmanager of ekalla son of Gudun 1 ban2 son of Uramma";"20.157675"
"481";"szu ba-ti iti min-esz3 mu en {d}nanna masz-e i3-pa3";"receive  month  7th month Umma calender year The priestess of Nanna with a goat was determined ulgi 43";"received month mine year The house of PuzriDagan was erected";"4.741620"
"482";"kiszib3 lu2-{d}nin-gir2-su i3-dub inim-ma-dingir-ta 3(gesz'u) 3(u) 5(asz) 5(ban2) gur";"under seal of LuNingirsu from the depot Inimadingir 1835 gur 5 ban2";"sealed tablet of LuUtu son of Bazi total 4 barig fine flour its bala barley 4 barig";"2.286957"
"483";"a-kal-la dub-sar dumu ur-nigar{gar}";"Akalla  scribe  son of Urnigar";"Akalla scribe son of Urnigar cattle manager";"61.478815"
"484";"szunigin duh-bi 2(asz) 2(barig) gur ki inim-{d}szara2 sza3 umma{ki}";"the total its bran 2 gur 2 barig  from Inimara in Umma";"total duh-bi gur 1 barig 5 ban2 barley ration oil with subtotal 1";"4.065425"
"485";"esz3-esz3 e2-u4-1(u) 5(disz) iti u4 1(u) 3(disz) ba-zal";"Temples ceremony HouseofDay15  the month day 13 passed";"esz3-esz3 e2-u4-7 5 sheep 5 small goats 5 ban2 1 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"0.908042"
"486";"iti ezem-{d}nin-a-zu mu us2-sa ur-bi2-lum{ki} ba-hul";"Month festival of the Ninazu  year after Urbilum was destroyed";"Month Ninazu festival rear Enunugal of Inanna Total 32";"6.033504"
"487";"mu si-mu-ru-um{ki} u3 lu-lu-bu{ki} a-ra2 1(u) la2 1(disz)-kam-asz ba-hul";"year Simurum and Lulubu were destroyed for the 9th time";"year Simurrum was destroyed for the 3rd time ulgi 32 x household managers of the 6";"10.343603"
"488";"iti ... mu si-mu-ru-um{ki} ba-hul ur-{d}ma-mi";"month   year Simurrum was destroyed  UrMami";"month year Simurum and Lulubu were destroyed";"14.535768"
"489";"ma2 du8-a u3 uszur-bar {d}nin-mar{ki}-ka mu 3(disz)-a a-ra2 1(disz)-am3";"for the caulked boat and the outer district of Ninmar in three years for the first time";"for the worktroops sitting out the corve duty under seal of Namma the superintendent";"5.764287"
"490";"kiszib3 a-du-mu 3(gesz2) 4(u) 2(disz) a2 geme2 bala-sze3 nu-gen-na ra a tuku";"sealed document of Adumu  222 female laborers labor of the female laborers who did not go to bala service";"under seal of Adumu 3 ban2 of raisins its silver 13 shekel";"4.182782"
"491";"lugal an-ub-da limmu2-ba puzur4-{d}szul-gi dumu a-bi2-a";"king of the four corners  is your servant  is your servant";"king of the four corners KuNingal son of Kallamu";"35.738801"
"492";"3(disz) masz2 2(disz) sila4 ga ba-usz2 u4 2(u)-kam";"3 billy goat kids  2 suckling male lambs  dead day 2";"3 billy goats 2 shekels silver delivery 4 shekels sesame oil";"8.295194"
"493";"6(gesz2) 4(u) 7(disz) ab2 1(gesz2) {ansze}kunga2-nita2";"47 cows  6 male mules";"6 workdays male laborers under seal of Urmes";"6.567275"
"494";"ugula a-li2-ni-su zi-ga iti nig2-e-ga";"foreman Alinisu  booked out  month Nigega";"Ubar doorman of Ninlil has received Month Bricks 8 days passed";"1.873888"
"495";"sza3-bi-ta 1(u) ziz2 gur kiszib3 lu2-{d}utu ugula kikken";"therefrom  1 gur emmer under seal of LuUtu foremen of the mill";"Therefrom 1 gur 4 barig barley remaining deficit of year";"7.603986"
"496";"2(u) 2(disz) gu4 1(u) 8(disz) ab2";"22 oxen  18 cows";"72 east averaged 1 ee3 3 iku surface outside 1 ee3 5 iku inside field 6 bur3 5 iku surface";"0.957302"
"497";"a-an-na-ti gaba-ta 3(disz) sila3 kasz 2(disz) sila3 ninda";"for Anati from the frontier  3 sila3 beer 2 sila3 bread";"Naram@@ Sn the reno@@ vat@@ or struck them down Cedar cypress juniper boxwood Concerning the woods of its giguna structure he";"1.816085"
"498";"u4 2(u) 6(disz)-kam ki ab-ba-sa6-ga-ta ba-zi";"the 26th day  from Abbasagas account booked out";"When I was going to the Abzu the princely house When I was going to sweet Eridu When I was going to sweet Eridu";"1.573293"
"499";"1(disz) amar gu4 ga 1(disz) gukkal niga saga";"1 bull calf suckling  1 fattailed sheep grainfed fine quality";"1 suckling bull calf 1 sheep barleyfed of 2nd grade";"11.044796"
"500";"pisan-dub-ba nig2 x ...";"Basketoftablets  year Simurum was destroyed";"Basketoftablets it is the debits therefrom";"8.116698"
"501";"u4 hu-ur5-ti{ki}-ta i3-im-gen-na-a giri3 it-ra-ak-i3-li2 sukkal";"when he came from Hurti  Conveyer  Itrakili the messenger";"As the early flood was filling the canals their canalinspector was already silenced As the early flood was filling the canals their canalinspector was already silenced";"1.444581"
"502";"szunigin 3(barig) 1(ban2) ninda ar3-ra zi-gi4 duh-hu-um";"total 3 barig 1 ban ground zigiduhhum ninda";"total 3 barig 1 ban ground zigiduhhum ninda the bala barley involved 3 barig 1 ban the barley involved 276 gur 2 barig 2 ban 3 12 sila 6 shekels";"22.481074"
"503";"2(disz) masz2 {d}en-ki 3(disz) udu {d}en-lil2";"2 billy goats for Enki  3 sheep for Enlil";"2 billy goats for the uzgahouse delivery of LuNanna cupbearer UrBaba was enforcer";"19.338531"
