"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"414";"giri3 ur-tum-al iti ezem-mah 2(u) 7(disz) udu ki na-ah-szum-bala";"via urtummal  month grand festival  27 sheep with naumbala";"via urtummal month grand festival year great stele the 27 years he ruled";"30.266437"
"415";"kiszib3 nam-zi-tar-ra i3-dub ambar-sur-ra-ta giri3 ur-{d}nun-gal dumu ensi2";"under seal of namzitara from the depot ambarsurra via urnungal son of the governor";"under seal of namzitara from the depot kabdugagirnun via urnungal son of the governor";"78.254229"
"416";"1(u) gu2 gi 1(u) gu2 {gesz}ma-nu";"1 talents of reeds  1 talents of willow";"1 talents of reeds 1 talents of willow";"100.000000"
"417";"iti u4 2(u) ba-zal ki na-lu5-ta";"of the month day 2 passed  from nalus account";"of the month day 2 passed from nalus account";"100.000000"
"418";"a2-bi u4 1(szar2) 3(gesz'u) 9(gesz2) 4(u) 6(disz) 1(u) gin2";"its labor 5986 days 1 shekels";"the labor 1592 workdays";"9.688465"
"419";"a2-bi u4 2(u) 5(disz) 1/2(disz) 3(gesz'u) 2(u) sar {u2}kiszi17 ku5-ra2 2(u) sar-ta";"its labor 25 12 days  182 sar acacia cut at 2 sar a day";"its labor 25 12 days 182 sar acacia cut at 2 sar a day";"100.000000"
"420";"8(disz) gurusz u4 6(disz)-sze3 zi3 ma2-a si-ga";"8 laborers for 6 workdays flour in the barge loaded";"8 male laborers for 6 workdays flour in the barge loaded";"80.705573"
"421";"zi-ga-am3 la2-ia3 2/3(disz) ma-na 7(disz) 1/2(disz) gin2 1(u) 7(disz) sze ku3";"booked out  the deficit 23 mana 7 12 shekels 17 grains silver";"booked out the deficit 23 mana 7 12 shekels 17 grains of silver";"84.236267"
"422";"1(disz) sila4 e2-uz-ga mu-kux(DU) ARAD2-mu";"1 lamb  for the uzgahouse  delivery of aradmu";"1 lamb for the uzgahouse delivery of aradmu";"100.000000"
"423";"sahar-bi 6(disz) sar 1(u) 6(disz) ninda gid2 1/2(disz) sar-ta";"its soil 6 sar  16 ninda long at 12 sar per ninda";"its soil 6 sar 16 ninda long at 12 sar per ninda";"100.000000"
"424";"dingir-i3-zu 5(disz) sila3 kasz 5(disz) sila3 ninda 5(disz) gin2 szum2";"for dingirizu  5 sila3 beer 5 sila3 bread 5 shekels onions";"for dingirizu 5 sila3 beer 5 sila3 bread 5 shekels onions";"100.000000"
"425";"mu us2-sa {d}szu-{d}suen lugal uri5{ki}-ma-ke4 bad3 mar-tu mu-ri-iq-ti-id-ni-im mu-du3-a";"year following usuen king of ur the amorite wall called mriqtidnim erected";"year following usuen king of ur the amorite wall called mriqtidnim erected";"100.000000"
"426";"e2 lugal-igi u3 e2 ur-{d}utu mu";"the house of lugaligi  and the house of urutu  year";"house of lugaligi and the house of urutu year";"89.483932"
"427";"u3 mu dumu-munus lugal ensi2 an-sza-an-na ba-an-tuku";"and  year the princess to the governor of anan was married";"and year the princess the governor of zabsali was married";"38.312604"
"428";"pisan-dub-ba im e2-tum u3 im didli en3-bi tar-re";"basketoftablets   clay tablets in the house  and clay tablets singles enquiries";"basketoftablets tablets chambers and various scribes";"4.642454"
"429";"1(disz) udu u2 a tu5-a ... {d}en-ki";"1 sheep grassfed cleansing   enki";"1 sheep grassfed cleansing of enki";"53.728497"
"430";"sag-nig2-gur11-ra-kam sza3-bi-ta 3(gesz'u) 1(gesz2) 5(u) 4(disz) a2 u4-du8-a geme2";"is the debit  therefrom  1914 female laborer days labor of the free days of the female laborers";"are the debit therefrom 345 workdays";"4.830567"
"431";"szunigin 1(bur3) 1(esze3) 2(iku) GAN2 1(u) la2 1/2(disz)-ta";"total 1 bur3 1 ee3 2 iku surface area at 1 less 12 each";"total 1 bur3 1 ee3 2 iku surface area at 1 less 12 each";"100.000000"
"432";"a-tu ra2-gaba maszkim 2(disz) udu niga {d}inanna unu{ki}";"atu rider responsible official 2 sheep barleyfed for inanna of uruk";"atu the courier your servant 2 sheep barleyfed for inanna";"37.200908"
"433";"iti szu-esz-sza mu en-mah-gal-an-na en {d}nanna ba-hun";"month uea  year enmagalana enpriestess of nanna was installed";"month uea year enmagalana priestess of nanna was installed";"59.694918"
"434";"7(gesz2) 1(u) HAR {gesz}haszhur 1(u) 2(disz) HAR {gesz}pesz3";"43 ar objects of apple trees  12 ar objects of pear trees";"42 ar objects of pear trees";"27.952793"
"435";"1(disz) gu4 2(u) udu";"total 1 ox 2 small cattle";"total 1 ox 2 small cattle";"100.000000"
"436";"iti 1(u) la2 1(disz)-kam he2-dab5 {gesz}tukul-e dab5-ba";"of the 9th month captives seized by the weapons";"of the 9th month captives seized by the weapons seized";"88.011174"
"437";"u4 3(u) la2 1(disz)-kam mu-kux(DU) ab-ba-sa6-ga i3-dab5";"29th day  delivery  abbasaga accepted";"29th day delivery abbasaga accepted";"100.000000"
"438";"2(gesz2) 2(u) gurusz u4 1(disz)-sze3 mar-sa gub-ba";"14 workdays male laborers  at marsa stationed";"14 workdays male laborers at marsa stationed";"100.000000"
"439";"1(asz) 1(barig) 3(ban2) sze gur lugal";"1 gur 1 barig 3 ban2 barley in the royal gur";"1 gur 1 barig 3 ban2 barley according to the royal measure";"57.067458"
"440";"szunigin 5(u) 6(disz) dumu 1(disz) 1/2(disz) ma-na-ta";"total 56 children 1 12 mina each";"total 56 children 1 12 mina each";"100.000000"
"441";"sza3 gurum2 lu2-... 3(disz) nin-dalla 3(disz) nin-ma2-gur8(TE)-re";"from the inspection of lu  3 mana wool for nindalla  3 mana wool for ninmagure";"from the inspection of lu 3 mana wool for nindalla";"60.653066"
"442";"a-pi4-sal4{ki}-ta nibru{ki}-sze3 ma2 i3 ga ku6 nisi gid2-da u3 ma2 gur-ra";"from apisal to nippur barge with oil cheese fish and vegetables punted and barge returned";"from the apisal to nippur barge with oil and fish punted and barge returned";"52.860197"
"443";"kasz nag-sze3 giri3 nin-ha-ma-ti 1(disz) gu4 niga ba-usz2";"for beerdrinking  via ninamati  1 ox barleyfed slaughtered";"additional payment 1 ox grainfed";"11.725004"
"444";"pisan-dub-ba nig2-ka9-ak a2 buru14";"basketoftablets  accounts of  labor of harvest";"basketoftablets accounts of labor of harvest";"100.000000"
"445";"iti ezem-sze-il2-la iti GAN2-masz iti 2(disz)-kam";"month festivalgrainlifted and month ganma  a period of two months";"month festivalgrainlifted and month ganma";"36.787944"
"446";"szunigin 1(bur'u) 5(bur3) 2(iku) 1/2(iku) GAN2 1(u)-ta";"total 15 bur3 2 12 iku surface area at 1 each";"total 15 bur3 2 12 iku surface area at 1 each";"100.000000"
"447";"pisan-dub-ba nig2-ka9-ak ur-{d}nin-gesz-zi-da simug";"basketoftablets  accounts  of urningezida the smith";"basketoftablets accounts of urningezida the smith";"100.000000"
"448";"szunigin 1(bur3) 2(esze3) 1(iku) 1/2(iku) GAN2 8(disz) 1/2(disz)-ta";"total 1 bur3 2 ee3 1 12 iku surface area at 8 12 each";"total 1 bur3 2 ee3 1 12 iku surface area at 8 12 each";"100.000000"
"449";"ab-ba-mu u3 ur-{d}lamma i3-gal2 mu en {d}inanna masz-e i3-pa3";"abbamu an urlamma  are here  year the enpriest of inanna by goat was found";"abbamu and urlamma are here year the enpriest of inanna by the goat was found";"66.063286"
"450";"kiszib3 a-tu iti amar-a-a-si mu ur-bi2-lum{ki} ba-hul";"under seal of atu  month amarayasi  year urbilum was destroyed";"under seal of atu month amarayasi year urbilum was destroyed";"100.000000"
"451";"a-sza3-bi 1(u) 1/3(disz) gin2 1/2(disz) ninda gid2 3(disz) kusz3 dagal 2(disz) kusz3 bur3";"its volume 1 13 shekels  12 ninda the length 3 cubits the width 2 cubits the depth";"its volume 13 shekels 12 ninda 3 cubits the length 2 cubits the width 2 cubits the depth";"56.866584"
"452";"u3 zi-ga en-dingir-mu iti masz-da3-gu7-ta";"and credits  of endingirmu  from month gazelle feast";"and credits of endingirmu from month gazelle feast";"100.000000"
"453";"guru7 a-pi4-sal4{ki}-sze3 im-zi 2(u) 4(disz) geme2 u4 1(disz)-sze3";"to the silo of apisal moved  24 female laborer days";"to the silo of apisal moved 24 female laborer days stationed";"89.315398"
"454";"1(asz) gu2 3(u) 6(disz) ma-na siki";"1 talent 36 mana wool";"1 talent 36 mana wool";"100.000000"
"455";"ugula ur-{d}iszkur-x  1(disz) lu2-kal-la sagi";"foreman   1 lukalla the cupbearer";"foreman taiatal n from lukalla cupbearer";"10.682175"
"456";"pisan-dub-ba nig2-ka9-ak lu2-{d}nin-gir2-su dumu i3-kal-la";"basketoftablets  accounts of  luningirsu son of ikalla";"basketoftablets accounts of luningirsu son of ikalla";"100.000000"
"457";"5(asz) dabin gur lugal 3(asz) zi3 sig15 gur";"5 gur flour according to the royal measure  3 gur roughground flour";"5 gur flour according to the royal measure 3 gur rough flour";"82.651682"
"458";"szunigin 1(bur'u) 1(bur3) 1(esze3) 5(iku) 1/2(iku) GAN2 1(u)-ta";"total 11 bur3 1 ee3 5 12 iku surface area at 1 each";"total 11 bur3 1 ee3 5 12 iku surface area at 1 each";"100.000000"
"459";"1(disz) {munus}asz2-gar3 niga e2-a-i3-li2 mu-kux(DU) na-sa6 i3-dab5";"1 fattened female kid from eail  as delivery nasa accepted";"1 fattened female kid from eail as delivery nasa accepted";"100.000000"
"460";"szunigin 2(disz) 5/6(disz) ma-na 1/2(disz) gin2 4(disz) sze ku3-babbar";"total 2 56 mana 12 shekel 4 grains of silver";"total 2 56 mana 12 shekels 4 grains silver";"47.495495"
"461";"1(disz) masz2 gub ... 3(disz) {munus}asz2-gar3 gub ...";"1 male kid   3 female kids";"1 male kid 3 female kids";"100.000000"
"462";"1(u) 1(disz) gurusz 1(disz) gurusz a2 1/2(disz)";"11 male laborers  1 male laborer 12";"11 male laborers 1 male laborer 12 labor";"84.089642"
"463";"iti masz-da3-gu7 mu us2-sa {d}amar-{d}suen lugal";"month gazellefeast  year after amarsuen is king";"month gazellefeast year after amarsuen is king";"100.000000"
"464";"5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga-ta";"5 shekels onions 3 shekels oil 2 shekels alkaliplant each";"5 shekels onions 3 shekels oil 2 shekels alkaliplant each";"100.000000"
"465";"lugal-si-NE-e 1(u) gur ur-{gesz}gigir";"lugalsinee  1 gur  urgigir";"lugalsinee gur urgigir";"50.666415"
"466";"lu2-kal-la engar nu-banda3-gu4 lugal-a2-zi-da gu4 {d}gu-la";"lukalla the plowman  oxen manager lugalazida  oxen of gula";"lukalla the plowman of oxen manager of gula";"26.663544"
"467";"nig2-dab5 aga3 lugal ki li-sze-na giri3 ur-{d}da-mu";"nigdaboffering of the royal crown with liena  via urdamu";"nigdaboffering of the royal crown that is your servant";"44.632361"
"468";"ki lu2-gi-na-ta 3(disz) ma-na uruda ki-la2 {uruda}gur10 sumun 2(u)-kam";"from lugina  3 minas of copper  weight of 2 old sickles";"from lugina 3 mana of copper weight of 2 old sickles";"70.168794"
"469";"nig2-ka9-ak lu2-sa6-i3-zu iti sig4-{gesz}i3-szub-ba-ga2-ra mu us2-sa ha-ar-szi{ki} ba-hul";"account of lusaizu  month bricks cast in moulds month 2  year following hari was destroyed amarsuen 1";"account of lusaizu month bricks cast in moulds month 2 year following hari was destroyed";"87.517332"
"470";"ga-ar3-bi 3(ban2) mu us2-sa e2 puzur4-isz-{d}da-gan ba-du3 mu us2-sa-bi";"their kak cheese 3 ban2  year after the household puzridagan was erected year after that";"their kak cheese 3 ban2 year after the household puzridagan was erected year after that";"100.000000"
"471";"6(disz) gurusz ugula lugal-ku3-zu 3(disz) gurusz ugula szesz-kal-la";"6 male laborers foreman lugalkuzu  3 male laborers foreman ekalla";"6 male laborers foreman lugalkuzu 3 male laborers foreman ekalla";"100.000000"
"472";"1(disz) nin-mu-si-i3-sa2 dumu-ni-me usz2 nin-inim-gi-na";"and 1 for ninmusisa  being her children  dead nininimgina";"and 1 for ninmusisa the children wool for nininimgina";"33.031643"
"473";"u4 3(disz)-sze3 ma2 su3 gid2-da diri-ga";"3 workdays empty barge punted floated";"for 3 days barge punted barge floated";"15.619700"
"474";"3(u) 7(disz) kusz udu sa2-du11 {d}szara2 |KI.AN|{ki}";"37 sheephides  regular offerings of ara of kian";"57 lines 57 lines";"2.938175"
"475";"2(ban2) 4(disz) sila3 duh u4 3(u)-sze3";"2 ban2 4 sila3 of bran  for 3 days";"2 ban2 4 sila3 bran for 3 days";"61.019504"
"476";"iti e2-iti-6(disz) mu en-unu6-gal-an-na {d}inanna ba-hun";"month monthsix  year enunugalana of inanna was installed";"month monthsix year enunugalana was installed amarsuen 5";"41.113362"
"477";"3(u) 6(asz) gu2 3(u) 6(disz) 5/6(disz) ma-na 7(disz) gin2 siki";"36 talents 36 56 mina 7 shekels of wool";"36 talents 36 56 mana 7 56 shekels wool";"34.329452"
"478";"la2-ia3 7(gesz2) 2(u) 8(disz) gurusz u4 1(disz)-sze3";"the deficit 448 workdays male laborers";"deficit 442 workdays male laborers";"34.983301"
"479";"2(u) 2(disz) gurusz u4 1(disz)-sze3 ga2-nun gaba-kar-ra-ta gu2 i7 idigna-sze3 gi ga6-ga2";"22 male laborer workdays  from the storage facility of gabakara to the bank of the river tigris reed transported";"22 male laborer workdays from the storage facility of the river tigris reed transported";"65.111866"
"480";"nu-banda3-gu4 szesz-kal-la dumu da-da 2(ban2) 5(disz) dumu a-da-ga";"the oxen driver of ekalla son of dada  2 ban2 5 sila3 son of adaga";"oxen manager ekalla son of dada 2 ban2 5 sila3 son of adaga";"72.224506"
"481";"szu ba-ti iti min-esz3 mu en {d}nanna masz-e i3-pa3";"receive  month  7th month umma calender year the priestess of nanna with a goat was determined ulgi 43";"received month mine year the enpriestess of nanna by the goat was found";"7.570362"
"482";"kiszib3 lu2-{d}nin-gir2-su i3-dub inim-ma-dingir-ta 3(gesz'u) 3(u) 5(asz) 5(ban2) gur";"under seal of luningirsu from the depot inimadingir 1835 gur 5 ban2";"under seal of luningirsu from the depot kabdugagirnun 35 gur 5 ban2";"63.404663"
"483";"a-kal-la dub-sar dumu ur-nigar{gar}";"akalla  scribe  son of urnigar";"akalla scribe son of urnigar";"100.000000"
"484";"szunigin duh-bi 2(asz) 2(barig) gur ki inim-{d}szara2 sza3 umma{ki}";"the total its bran 2 gur 2 barig  from inimara in umma";"total its bran 2 gur 2 barig from inimara in umma";"91.310072"
"485";"esz3-esz3 e2-u4-1(u) 5(disz) iti u4 1(u) 3(disz) ba-zal";"temples ceremony houseofday15  the month day 13 passed";"temples ceremony houseofday15 the month day 13 passed";"100.000000"
"486";"iti ezem-{d}nin-a-zu mu us2-sa ur-bi2-lum{ki} ba-hul";"month festival of the ninazu  year after urbilum was destroyed";"month festival of the ninazu year after urbilum was destroyed";"100.000000"
"487";"mu si-mu-ru-um{ki} u3 lu-lu-bu{ki} a-ra2 1(u) la2 1(disz)-kam-asz ba-hul";"year simurum and lulubu were destroyed for the 9th time";"year simurum and lulubu for the 9th time were destroyed";"57.735027"
"488";"iti ... mu si-mu-ru-um{ki} ba-hul ur-{d}ma-mi";"month   year simurrum was destroyed  urmami";"month year simurrum was destroyed urmami";"100.000000"
"489";"ma2 du8-a u3 uszur-bar {d}nin-mar{ki}-ka mu 3(disz)-a a-ra2 1(disz)-am3";"for the caulked boat and the outer district of ninmar in three years for the first time";"for the caulked boat and the outer district of ninmar in 3 years the first time";"71.183045"
"490";"kiszib3 a-du-mu 3(gesz2) 4(u) 2(disz) a2 geme2 bala-sze3 nu-gen-na ra a tuku";"sealed document of adumu  222 female laborers labor of the female laborers who did not go to bala service";"under seal of adumu partial sum 1886";"2.365431"
"491";"lugal an-ub-da limmu2-ba puzur4-{d}szul-gi dumu a-bi2-a";"king of the four corners  is your servant  is your servant";"king of the four corners is your servant is your servant";"100.000000"
"492";"3(disz) masz2 2(disz) sila4 ga ba-usz2 u4 2(u)-kam";"3 billy goat kids  2 suckling male lambs  dead day 2";"3 billy goats 2 suckling lambs slaughtered 2th day";"11.949988"
"493";"6(gesz2) 4(u) 7(disz) ab2 1(gesz2) {ansze}kunga2-nita2";"47 cows  6 male mules";"47 cows 6 male mules";"100.000000"
"494";"ugula a-li2-ni-su zi-ga iti nig2-e-ga";"foreman alinisu  booked out  month nigega";"foreman alinisu booked out month nigega";"100.000000"
"495";"sza3-bi-ta 1(u) ziz2 gur kiszib3 lu2-{d}utu ugula kikken";"therefrom  1 gur emmer under seal of luutu foremen of the mill";"therefrom 1 gur emmer under seal of luutu foreman of the mill";"73.488892"
"496";"2(u) 2(disz) gu4 1(u) 8(disz) ab2";"22 oxen  18 cows";"22 oxen 18 cows";"100.000000"
"497";"a-an-na-ti gaba-ta 3(disz) sila3 kasz 2(disz) sila3 ninda";"for anati from the frontier  3 sila3 beer 2 sila3 bread";"for anati from the frontier 3 sila3 beer 2 sila3 bread";"100.000000"
"498";"u4 2(u) 6(disz)-kam ki ab-ba-sa6-ga-ta ba-zi";"the 26th day  from abbasagas account booked out";"the 26th day from abbasagas account booked out";"100.000000"
"499";"1(disz) amar gu4 ga 1(disz) gukkal niga saga";"1 bull calf suckling  1 fattailed sheep grainfed fine quality";"1 suckling bull calf 1 barleyfed of fattailed sheep";"13.879030"
"500";"pisan-dub-ba nig2 x ...";"basketoftablets  year simurum was destroyed";"basketoftablets";"1.831564"
"501";"u4 hu-ur5-ti{ki}-ta i3-im-gen-na-a giri3 it-ra-ak-i3-li2 sukkal";"when he came from hurti  conveyer  itrakili the messenger";"its harbour where ships moored was";"2.461513"
"502";"szunigin 3(barig) 1(ban2) ninda ar3-ra zi-gi4 duh-hu-um";"total 3 barig 1 ban ground zigiduhhum ninda";"total 3 barig 1 ban ground zigiduhhum ninda the length";"75.983569"
"503";"2(disz) masz2 {d}en-ki 3(disz) udu {d}en-lil2";"2 billy goats for enki  3 sheep for enlil";"2 billy goats for enki 3 sheep for enlil";"100.000000"
"504";"mu-kux(DU) a-tu ur-{d}szul-gi-ra maszkim 1(disz) sila4 {d}en-lil2";"delivery of atu  urulgira was the responsible official  ne lamb for enlil";"delivery of atu 1 lamb for enlil";"20.126703"
"505";"sze-bi 4(u) 4(asz) 4(barig) gur a-sza3 us2-sa dumu lugal";"its barley 44 gur 4 barig  field bordering on prince";"its barley 44 gur 4 barig field bordering on prince";"100.000000"
"506";"... dumu usz-zi ... lu2-me-lam2 ... an-na-he-gal2";"son of uzi   lumelam   anaegal";"son of meax and 1 mina of lumelam";"12.223076"
"507";"2(asz) sze gur {d}nun-... szunigin 1(u) 1(asz) sze gur";"2 gur of barley  of nun   total 11 gur of barley";"2 gur barley annebadu the cantor total 11 gur barley";"19.331264"
"508";"5/6(disz) ma-na 2(disz) gin2 la2 igi-6(disz)-gal2 su3-he2";"56 mana 2 less 16 shekels sue";"56 mana 2 16 shekels less 16";"34.572078"
"509";"e {gesz}kiri6-gu-la-ta 3(disz) ninda gid2 5(disz) gin2-ta";"from the ditch of the great orchard  3 ninda length at 5 volumeshekels per ninda";"sadur and agandul ditch 5 ninda length at 5 shekels each";"17.245419"
"510";"iti-da be6-dam siki-bi 4(disz) ma-na mu-a be6-dam";"to be distributed monthly  their wool 4 mana  to be distributed yearly";"to be distributed monthly their wool 4 mana wool to be distributed";"73.488892"
"511";"... x {d}szul-pa-e3 4(barig) sze-gesz-i3 ugu2 ur-e11-e ba-a-gar";"ulpae  4 barig sesame seeds in the debit account of uree set";"for ulpae 4 barig sesame oil in the debit account of uree set";"67.034209"
"512";"giri3 a-du sza3 a-pi4-sal4{ki} giri3 ku3-ga-ni";"via adu  in apisal  via kugani";"via adu in apisal via kugani";"100.000000"
"513";"szesz-a-ni engar 4(bur3) 2(esze3) 5(iku) 1/2(iku) 1/4(iku) GAN2 1(u)-ta";"eani the plowman  4 bur3 2 ee3 5 34 iku surface area 1 each";"eani the plowman 4 bur3 2 ee3 5 34 iku surface area at 1 each";"82.423675"
"514";"szunigin 4(iku) 1/2(iku) GAN2 a-sza3 bala-a 1(u) la2 1(asz@45)-ta";"total 4 12 iku surface area field of bala at 1 less 1 each";"total 4 12 iku surface area field of the bala at 1 less 1 each";"80.032032"
"515";"szunigin 1(ban2) 1(disz) sila3 kasz saga";"total 1 ban2 1 sila3 fine beer";"total 1 ban2 1 sila3 fine beer";"100.000000"
"516";"la2-ia3 sze a-sza3 iri-ul lu2-dingir-ra dumu";"deficit of the barley of the field of iriul  ludingira the son of";"the deficit of the barley of the field of iriul ludingira the son of";"91.932272"
"517";"sza3-gal 1(asz) 4(barig) 7(disz) sila3";"fodder 1 gur 4 barig 7 sila3";"fodder and 1 gur 4 barig 7 sila3";"70.710678"
"518";"a2-bi u4 5(u) 8(disz) 1/2(disz) 8(disz) sar al 4(disz) sar-ta";"its labor 58 12 days  8 sar of hoeing at 4 sar a day";"its labor 58 12 days at 8 sar a day";"38.700946"
"519";"1(u) udu niga gu4-e-us2-sa e2-muhaldim mu kas4-ke4-ne-sze3";"1 sheep grainfed following the ox  for the kitchen on account of the messengers";"1 sheep grainfed following the ox 2 years he ruled";"34.653747"
"520";"mu 1(disz)-a-kam i3-gal2 mu us2-sa ki-masz{ki} ba-hul";"a period of 1 year  are here  year following kima was destroyed";"year after kima was destroyed";"10.536768"
"521";"1(gesz2) 5(u) gur 1(asz) 4(ban2) gur-ta";"11 gur 1 gur 4 ban2 each";"11 gur 4 ban2 each";"50.933309"
"522";"zi ... nig2-ka9-ak a2 geme2 (x) ki (x)";"account of the labor of female laborers    account of the labor of female laborers";"labor of the female workers labor of the female workers from days";"11.466437"
"523";"a2-bi u4 4(gesz2)-kam kiszib3 ur-e11-e 3(disz) gurusz u4 1(gesz2) 1(u)-sze3";"the corresponding production 24 days  sealed tablet of uree  3 workers male laborers 7 workdays each";"the labor 24 days sealed document of uree 3 laborers for 1 days";"16.498193"
"524";"1(gesz2) 2(u) 8(disz) geme2 u4 1(disz)-sze3 kun-zi-da dub-la2-{d}utu-ka";"88 female laborer days at the weir of dublautu";"88 female laborer days at the weir of the waterway";"75.983569"
"525";"...{ki} i3-gal2 mu si-mu-ru-um{ki} lu-lu-bu{ki}";"are here  are here  year simurum lulubu";"are here year simurum lulubu for the simurum and lulubu";"39.281465"
"526";"ki ...-{d}idim-ta e2-kiszib3-ba-sze3 ba-an-kux(KWU147)";"from idim  to the warehouse  brought";"tirmium and";"6.766764"
"527";"tug2-bi 3(u) siki-bi 1(u) 1(asz) gu2 1(u) la2 1(disz) ma-na";"their textiles 3  its wool 11 talents 9 mana";"their textiles 3 its wool 11 talents 9 mana";"100.000000"
"528";"1(disz) gurusz u4 4(disz)-sze3 kar umma{ki}-ta";"1 male laborer for 4 workdays  from ummaharbor";"1 male laborer for 4 days from ummaharbor";"59.460356"
"529";"szunigin 1(u) 1(barig) 4(ban2) sze-gesz-i3 gur";"total 1 gur 1 barig 4 ban2 sesame seeds";"total 1 gur 1 barig 4 ban2 sesame seeds";"100.000000"
"530";"a2-bi 6(disz) sila3-ta 1(disz) ma2-lah5 hun-ga2";"its labor 6 sila3 per day 1 barge captain hireling";"its labor 6 sila3 1 sila3 each per day";"33.010083"
"531";"mu {d}szu-{d}suen lugal uri5{ki}-ma-ke4 e2 {d}szara2 umma{ki}-ka mu-du3";"year usuen king of ur the house of ara in umma erected";"year usuen king of ur erected the house of ara of umma";"55.839483"
"532";"1(disz) udu niga {d}nin-sun2 1(disz) masz2-gal niga {d}lugal-banda3{da}";"1 sheep barleyfed for ninsun  1 buck barleyfed for lugalbanda";"1 sheep barleyfed for ninsun 1 buck barleyfed for lugalbanda";"100.000000"
"533";"szunigin 1(bur3) GAN2 8(disz)-ta szunigin sze-bi 7(gesz2) 3(u) 9(asz) 4(barig) 4(ban2) gur";"total 1 bur3 surface area 8 each  total its barley 459 gur 4 barig 4 ban2";"total 1 bur3 surface area at 8 each total its barley 459 gur 4 barig 4 ban2";"82.824775"
"534";"sze-bi 5(asz) 3(barig) 7(disz) 1/2(disz) sila3 sila3 gur";"its barley 5 gur 3 barig 7 12 sila3";"its barley 5 gur 3 barig 7 12 sila3";"100.000000"
"535";"a-sza3 za3-1(gesz'u) nigar{gar}-ki-du10 engar 1(u) 5(asz) gur";"field zanr  nigarkidu the plowman  15 gur";"field zanr nigarkidu the plowman 15 gur";"100.000000"
"536";"iti amar-a-a-si sza3-nin-ga2 dub-sar";"month amarayasi  aninga  scribe";"month amarayasi aninga scribe";"100.000000"
"537";"3(ban2) kasz dug dida saga 2(ban2) 7(disz) dug dida du 3(ban2)";"3 ban2 of beer the jug of finequality sweet wort containing 2 ban2 7 jugs of sweet wort normal quality containing 3 ban2";"3 ban2 of beer the jug of finequality sweet wort containing 2 ban2 7 jugs of common wort 3 ban2 barley per jug";"71.430928"
"538";"iti ezem-me-ki-gal2 mu hu-uh2-nu-ri{ki} ba-hul";"month festivalofmekigal  year unuri was destroyed";"month festival of mekigal year unuri was destroyed";"36.555522"
"539";"sze-ba ... mu us2-sa si-mu-ru-um{ki} lu-lu-bu{ki} ba-hul";"and barley rations of  year after simurum and lulubu were destroyed";"barley rations year after simurrum and lullubum was destroyed";"11.949988"
"540";"1(bur3) 2(esze3) 4(iku) 1/2(iku) 1/4(iku) GAN2 1(u)-ta";"1 bur3 2 ee3 4 34 iku surface area at 1 each";"1 bur3 2 ee3 4 34 iku surface area at 1 each";"100.000000"
"541";"i3-nun-bi 3(ban2) 5(disz) sila3 ga-ar3-bi 4(ban2) 7(disz) 1/2(disz) sila3";"their butter oil 3 ban2 5 sila3  their kak cheese 4 ban2 7 12 sila3";"their butter oil 3 ban2 5 sila3 their kak cheese 4 ban2 7 12 sila3";"100.000000"
"542";"1(gesz'u) 2(gesz2) ku6 sza3-bar ku3-bi 2(disz) gin2";"72 gutted fish their silver 2 shekels  their silver 2 shekels";"72 gutted fish their silver 2 shekels their silver 2 shekels";"100.000000"
"543";"a2 erin2-na-bi u4 1(gesz2) 2(u) 4(disz) 2/3(disz)";"its troops labor 84 23 days";"its troop labor 84 23 days";"53.728497"
"544";"a-sza3 la2-tur 2(bur3) 1(esze3) 5(iku) GAN2 1(u)-ta";"field latur  2 bur3 1 ee3 5 iku surface area at 1 each";"field latur 2 bur3 1 ee3 5 iku surface area at 1 each";"100.000000"
"545";"4(disz) kusz amar a-gar nu-gu7-a 1(disz) kusz szu-dulx(|URxA|) amar";"4 hides of calves not tanned  1 hide of calf yoke";"4 hides of calves not tanned 1 hide of calf yokes";"89.315398"
"546";"zi-ga-am3 3(gesz'u) gurusz u4 1(disz)-sze3 a2 u4-tusz-a";"booked out  18 workdays male laborers  labor of satout days";"booked out 18 workdays male laborers labor of the male laborers";"67.865027"
"547";"2(disz) udu niga 3(disz)-kam us2 2(disz) udu niga n-kam us2";"2 sheep barleyfed of 3rd grade 2 sheep barleyfed of th grade";"2 sheep barleyfed of 3rd grade 2 sheep barleyfed of n grade";"82.651682"
"548";"1(disz) sa szum2 a-mur-{d}suen gaba-ta szunigin 2(disz) dug dida du 1(ban2)";"1 bundle onions  for amursuen from the frontier  total 2 jugs of common wort 1 ban2 barley per jug";"1 bundle onions for amursuen from the frontier total 2 jugs of common wort 1 ban2 barley per jug";"100.000000"
"549";"pisan-dub-ba zi3 KA iri-a gar-ra";"basketoftablets  flour   in the city set";"basketoftablets flour in the city built in the city";"44.632361"
"550";"1(gesz2) gurusz u4 1(disz)-sze3 kiszib3 ab-ba-sa6-ga";"6 workdays male laborers  under seal of abbasaga";"6 workdays male laborers under seal of abbasaga";"100.000000"
"551";"nu-banda3-gu4 ur-lugal szunigin 4(barig) 5(disz) sila3 sze sumun gur";"the oxenmanager of urlugal  total 4 barig 5 ban2 1 sila3 old grain";"total urlugal total 4 barig 5 sila3 old grain";"38.275211"
